[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/MyExpenses-_r879-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
a4b4bc8905ffbec6    6 of  12   androidx/core/text/TextDirectionHeuristicsCompat
5097a20c161de780    3 of  11   androidx/compose/ui/semantics/Role$Companion
f7f6fa94f9ab57cf    1 of   3   androidx/compose/ui/graphics/layer/GraphicsLayerImpl
9767a032c9ee3db3   12 of  38   kotlinx/coroutines/channels/ChannelCoroutine
d32088cc7559edbc    1 of   2   androidx/activity/result/contract/ActivityResultContract
795fa2aca80590fc    3 of  17   androidx/compose/ui/text/android/VerticalPaddings
d8c89d136297645c    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$2
14343171686e0e3a    9 of  94   androidx/compose/runtime/Recomposer$Companion
a14ac1348ea34dca    2 of   2   androidx/savedstate/internal/SavedStateRegistryImpl$Companion
312b4038573c2538    2 of   4   androidx/compose/ui/draw/DrawModifierKt
15dd506802d7e479    6 of  13   androidx/core/content/res/ResourcesCompat$ColorStateListCacheKey
4d2e104dea543428    5 of   7   androidx/compose/ui/layout/VerticalRuler$Companion
7f016f8c011bd2b1   13 of  19   kotlinx/coroutines/CoroutineDispatcher
95f8e4dadfe0ade8    1 of   2   kotlin/jvm/internal/Ref$BooleanRef
8218738f26cef472    2 of   5   org/acra/config/MailSenderConfigurationBuilder$special$$inlined$observable$5
5a2505b0d8c9e477    8 of  20   kotlin/text/Charsets
17f843c98c433b5e    1 of   3   androidx/appcompat/widget/AppCompatTextViewAutoSizeHelper$Impl29
8b249efbe44dd2bc   76 of 264   androidx/collection/MutableScatterMap
58a814824f6d8077    3 of   9   androidx/core/content/ContextCompat$Api26Impl
3524e68ced2cfdb7    1 of  73   kotlinx/coroutines/channels/ChannelsKt
af869f45d13f42c8    1 of   2   kotlinx/coroutines/flow/FlowKt__ErrorsKt$catchImpl$2$emit$1
98060e8daf1c5aaf    1 of  43   androidx/work/impl/model/WorkTagDao_Impl
1109a0a3354bc7da    6 of  34   androidx/emoji2/viewsintegration/EmojiInputFilter
8cc68b81a546413f    3 of   3   androidx/work/impl/utils/Api28Impl
5c11210a51370f6d    3 of   3   androidx/activity/EdgeToEdgeApi30
c7d21e3eb2aa2805    3 of  15   androidx/compose/ui/layout/LookaheadCapablePlacementScope
bd11b6b184f8ac1d    8 of  16   org/totschnig/myexpenses/databinding/ExchangeRatesBinding
3ff12821efd0bb4a   29 of 111   androidx/compose/ui/node/AlignmentLines
be851532641c2ce0    1 of   4   ch/qos/logback/core/encoder/EncoderBase
258c3fcd6518dc12    6 of  30   androidx/compose/runtime/BroadcastFrameClock
6a6afb02d8182a3e    8 of  70   androidx/tracing/Trace
a984633541fa6804    4 of   4   kotlin/text/StringsKt__StringsKt$lineSequence$$inlined$Sequence$1
649566261489956e    2 of   4   okhttp3/Dns
6c582ad4d60853d0    4 of   7   kotlin/collections/AbstractSet
aac5bb68a6d6f42f    9 of  12   androidx/compose/ui/autofill/ContentDataType$Companion
b02aeee3e84875d9    2 of   2   org/totschnig/myexpenses/sync/json/TransactionChange$Type$Companion
cb610c77cc680827    2 of   3   androidx/compose/ui/graphics/layer/LayerSnapshotV28
32305045454bc464    1 of  17   com/google/android/material/shape/MaterialShapeDrawable$SpringAnimatedCornerSizeProperty
d62be83e91c94c80    7 of  10   androidx/emoji2/text/ConcurrencyHelpers
cb461c984151f5d1    2 of   8   androidx/compose/ui/platform/InspectorValueInfo
b7d12ac40e45900f   10 of  12   kotlin/reflect/jvm/internal/ConcurrentHashMapCache
1e167f3e7b9c59d4    4 of 214   androidx/compose/runtime/ComposablesKt
b730a263a4a2d291    3 of   3   org/totschnig/myexpenses/fragment/OnboardingDataFragment$special$$inlined$viewModels$default$6
b3203dedb45bf9f7    2 of   7   org/totschnig/myexpenses/viewmodel/ContentResolvingAndroidViewModel$Companion
f4a670eba136861e  316 of 598   com/google/android/material/internal/CollapsingTextHelper
93bd58b9a4200c43    2 of   3   androidx/work/Operation$State$SUCCESS
86cf9e1c23f07849    1 of   1   androidx/arch/core/internal/SafeIterableMap$SupportRemove
44c4aa253bad3620    5 of  10   org/slf4j/helpers/NOP_FallbackServiceProvider
939fc00aaaf99a02    5 of 237   androidx/tracing/SliceTrack
a481c97df0adde21   12 of  18   androidx/compose/animation/core/AnimateAsStateKt$animateValueAsState$3$1
b6d0019726561260    9 of  24   kotlinx/coroutines/flow/FlowKt__LimitKt$dropWhile$1$1
4fff89ed70069567    4 of   6   androidx/compose/ui/text/style/LineHeightStyle$Trim$Companion
8bbbe5b4a5c048b9    8 of  26   androidx/compose/ui/geometry/RectKt
95fef73ebdfd9c44    3 of   4   androidx/compose/ui/input/InputMode$Companion
3ecca4b09de004e0    3 of   4   androidx/compose/ui/geometry/CornerRadius$Companion
d0fe2bdd23601b3e   29 of  42   androidx/compose/ui/node/ComposeUiNode$Companion
77bceb8335f30ab2    6 of  16   androidx/compose/ui/autofill/AndroidContentDataType
5a3494ea159638cb   26 of  85   androidx/compose/ui/unit/Constraints
d15ce708b8742daf    1 of  14   androidx/appcompat/widget/Toolbar$3
a676e617306d939d    1 of   2   kotlinx/coroutines/flow/FlowKt__TransformKt$onEach$$inlined$unsafeTransform$1$2$1
eea6c61f580f7325    1 of   3   kotlin/jvm/internal/MutablePropertyReference
0c41c9900f38697c    9 of  37   androidx/compose/ui/text/AnnotatedString$Range
45bfcdb5bb6bd0f9    2 of   3   androidx/compose/ui/node/SemanticsModifierNode
ca476b79911353b6    6 of   7   androidx/datastore/core/SingleProcessCoordinator$updateNotifications$1
cf2998084083f43e    1 of   8   androidx/work/impl/WorkDatabase_AutoMigration_13_14_Impl
686099ae8a13f879    9 of  77   androidx/compose/animation/core/ArcSpline$Arc
d038ff6a98ff5409    9 of  27   androidx/compose/ui/text/style/TextMotion
199284e99039eee4    4 of   4   okhttp3/OkHttpClient$Companion
13d5e5bd4a4a9f84   58 of 233   androidx/compose/ui/graphics/ColorKt
07da72ca662fd098    5 of  15   com/google/common/collect/Hashing
3de4ef70808d11b2   35 of 444   androidx/compose/ui/contentcapture/AndroidContentCaptureManager
2e5588f4f000550a  149 of 432   com/google/android/material/textfield/EndCompoundLayout
e73eee9e37a69db6    1 of   1   org/acra/collector/Collector
f0af525344cf0582   14 of  30   androidx/room/concurrent/CloseBarrier
7674c15d49605df8   25 of 310   androidx/compose/runtime/internal/ComposableLambdaImpl
c3244f2ee4a12b1e    1 of   6   androidx/preference/SwitchPreferenceCompat$Listener
f6eee5be999dc978    3 of  18   androidx/compose/ui/platform/AndroidAccessibilityManager
abe67811cc4afc0b    8 of 673   androidx/constraintlayout/core/widgets/analyzer/DependencyGraph
259afdcedc1467f7    3 of   9   androidx/tracing/Tracer$Companion
b5e6692d95228a51   26 of  79   androidx/profileinstaller/ProfileInstaller
a78ba6b259001b83    3 of  20   com/google/android/vending/licensing/PreferenceObfuscator
f8f40b7c79220910    1 of  35   androidx/fragment/app/FragmentManager$1
2402e309314e75f8    2 of   5   androidx/compose/ui/platform/WindowRecomposerPolicy$createAndInstallWindowRecomposer$1
4f1437c2acab77bd    8 of  91   androidx/compose/ui/graphics/layer/ChildLayerDependenciesTracker
2bb9623eeeb484f1  188 of 728   androidx/compose/ui/node/MeasureAndLayoutDelegate
99a89abc907890a9   14 of  46   com/google/android/material/internal/CheckableImageButton
37637d8d70b41990   16 of  57   androidx/compose/ui/text/font/TypefaceRequestCache
93cb845ac0feb4a3    1 of   5   androidx/fragment/app/FragmentManager$2
afcfe002331b7f02    4 of  18   androidx/compose/foundation/layout/FillElement
ad6035759d5a469a    5 of   7   org/totschnig/myexpenses/activity/SyncBackendSetupActivity$special$$inlined$viewModels$default$3
fab8b8b9c8470993    2 of   4   androidx/compose/runtime/DisposableEffectScope
2665788ddedf63ef    3 of   3   org/totschnig/myexpenses/fragment/OnboardingUiFragment$special$$inlined$viewModels$default$1
697efd157b6b0cd9    2 of  12   org/totschnig/myexpenses/viewmodel/FeatureViewModel$registerCallback$1
e27434b608b55dad    6 of   7   androidx/work/ConfigurationKt$createDefaultExecutor$factory$1
0aa6088b3eefbf18    1 of   1   kotlinx/coroutines/flow/internal/AbstractSharedFlowKt
5c09ca9833e426af    5 of  42   androidx/compose/foundation/ClickableElement
0ba534da94b1a815   16 of  31   androidx/room/util/KClassUtil
6ee891bc72ee0e61    2 of  10   androidx/work/impl/WorkDatabase_AutoMigration_19_20_Impl
24d726782313e267    2 of   4   androidx/datastore/preferences/core/AtomicBoolean
06fa4bafab1085a4    8 of  45   kotlin/collections/AbstractList$Companion
60528dd41a117476    2 of   5   androidx/core/view/WindowInsetsAnimationCompat$Callback
3fcb53cf9d59d2bf   13 of  19   kotlinx/coroutines/CoroutineStart
058e83913e831b78    1 of   2   androidx/transition/PathMotion
a5baa473369894b6   13 of  50   kotlin/collections/EmptyList
19bc373cdc4b9125   13 of 145   kotlin/collections/CollectionsKt__CollectionsKt
bd05ade85484c79b    9 of  27   androidx/compose/ui/text/style/LineBreak$WordBreak
1c2029b6982b0e48    4 of  11   androidx/compose/ui/platform/AndroidComposeView$root$1$1
12f0c98af7012f8c    3 of   4   org/totschnig/myexpenses/widget/WidgetObserver
a45e84ded0db73a2    1 of   2   androidx/emoji2/text/EmojiCompat$DefaultSpanFactory
43433183da506b6b    4 of  99   kotlin/random/Random
cc2c15da814c7b46   87 of 356   androidx/compose/ui/text/android/TextLayout
4c27c62f3c3b3231    5 of  17   kotlinx/coroutines/internal/ConcurrentKt
c67932524f925fbe    7 of  11   androidx/lifecycle/LifecycleCoroutineScopeImpl$register$1
291063bcc35a4dfc    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$16
fb1d8b2550178423    1 of   3   androidx/work/impl/WorkDatabase_AutoMigration_23_24_Impl
b9178e8dfc0c8f9a   36 of 635   org/totschnig/myexpenses/provider/DbConstantsKt
06c274b0fb170d6a   15 of 170   org/totschnig/myexpenses/ui/ExchangeRateEdit
061e2149de2e3d6f   33 of 238   org/totschnig/myexpenses/provider/CursorExtKt
0e5370be69e51314    2 of   2   androidx/room/InvalidationTracker$Companion
b6f627eda7907295    2 of  10   androidx/core/os/ConfigurationCompat
90e36bf05c21a313    3 of   3   androidx/lifecycle/AndroidViewModel
0b26fff774dfc42d    3 of  16   androidx/compose/animation/core/Transition$SegmentImpl
a26107120958680f    7 of  56   androidx/datastore/core/DataStoreFactory
1e5a846237ace9b1   10 of  21   androidx/activity/SystemBarStyle$Companion
dea1b9247b99782c    1 of   2   androidx/compose/ui/node/DelegatableNode
345532291c0b3e42   14 of  56   kotlinx/coroutines/flow/internal/ChannelFlow
1b4397a48892c043   10 of  70   androidx/collection/ScatterMapKt
69bdc224c2af0d00    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$1
9de763b779c623a0   30 of  45   com/google/android/material/textview/MaterialTextView
43a5a7c148c6c895    5 of  36   timber/log/Timber
99b2def40a0d0973    6 of  64   androidx/appcompat/widget/AppCompatProgressBarHelper
ecf7202582602a88    3 of   3   org/totschnig/myexpenses/activity/BaseActivity$special$$inlined$viewModels$default$2
88e8d765d2c9c97a   14 of  15   androidx/compose/ui/platform/GlobalSnapshotManager
0a32426ddc71106c   21 of  45   androidx/compose/ui/draw/CacheDrawModifierNodeImpl
fbf391983f9431bc    6 of   9   kotlin/jvm/internal/ArrayIterator
a690a7178b9e6e5d    7 of  91   androidx/compose/ui/graphics/Color$Companion
31e64114ea953e21    4 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$25
0655c6b9755491ff    3 of   7   androidx/compose/runtime/SnapshotMutableFloatStateImpl$FloatStateStateRecord
0300157b3faaad96  334 of 1400   androidx/compose/ui/node/NodeCoordinator
7c6ca9a7607291f1    7 of  34   okhttp3/internal/platform/Platform$Companion
3c12afff3cdcab7d   12 of  24   androidx/room/TriggerBasedInvalidationTracker$notifyInvalidation$2$invalidatedTableIds$1
9bff17ad646d6c73   28 of  51   androidx/appcompat/view/ContextThemeWrapper
2b24a935616f8730    2 of  24   org/slf4j/helpers/ThreadLocalMapOfStacks
9f850281eb3e9274    7 of  23   androidx/collection/internal/LruHashMap
da9d9edb6a876a93    2 of  19   androidx/compose/ui/hapticfeedback/PlatformHapticFeedback
6552c643491fae55    9 of 105   com/google/android/material/internal/ViewUtils
6f5c8922d10f532a    6 of  10   androidx/compose/foundation/layout/FlowLayoutOverflowState$WhenMappings
0a01584d01361727  152 of 1082   org/totschnig/myexpenses/provider/TransactionProvider
1c04a4f4dd90013d    3 of  20   androidx/arch/core/internal/SafeIterableMap$IteratorWithAdditions
0ad12526b626fd8f    6 of  29   ch/qos/logback/core/spi/AppenderAttachableImpl
84492fed44384bc2    7 of  17   androidx/activity/OnBackPressedDispatcher$OnBackPressedEventInput
65c344fec35a660f    5 of  17   org/totschnig/myexpenses/adapter/SpinnerItem$Item
e214c408a019626f   14 of  18   androidx/room/util/DBUtil__DBUtil_androidKt$performBlocking$1
9eda5b47c62d47dc    2 of  87   kotlinx/coroutines/channels/ChannelsKt__Channels_commonKt
ccb399cbe4927586    1 of  14   androidx/compose/foundation/layout/CrossAxisAlignment$HorizontalCrossAxisAlignment
ae1c7319d8cb61a3   30 of 349   androidx/recyclerview/widget/DefaultItemAnimator
50b4fe6fc37ce9d6    2 of   2   androidx/compose/ui/layout/HorizontalAlignmentLine
0bfdcfb5097ec9b3    7 of   7   kotlin/coroutines/AbstractCoroutineContextElement
f3b32367238137df   13 of  61   androidx/compose/ui/text/AnnotatedString$Builder$MutableRange
4d89ef9f179cd101    1 of   2   androidx/fragment/app/FragmentManager$3
84359cf9072bdb69   11 of  23   androidx/compose/ui/semantics/SemanticsPropertyKey
eaadba1504a15089   26 of  40   androidx/compose/ui/platform/ComposeView_androidKt
4576dd179ae6e616   27 of  45   org/acra/config/MailSenderConfigurationBuilder
5e1c8ae08121314e    1 of   2   kotlinx/coroutines/flow/SharedFlowImpl$collect$1
b3ff2eca302e698c    5 of  98   kotlin/ULong
67b9e09578a35b11    3 of   9   androidx/core/view/ViewCompat$3
c4573fb5ca21d560    2 of   3   androidx/compose/ui/text/font/DefaultFontFamily
6f32818856ec9cf2    3 of  30   androidx/appcompat/view/menu/SubMenuBuilder
d3974b76cf01d345    2 of   2   androidx/datastore/core/InterProcessCoordinator_jvmKt
92a32edb01cf5911    5 of  21   androidx/core/graphics/drawable/DrawableCompat
2bfa352ee7015d72    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$18
c0b8d8536f1fd35d   33 of 157   timber/log/Timber$Forest
a5e5d5e770bf2417    5 of  39   androidx/compose/foundation/selection/ToggleableElement
0a80801115841bbe    3 of   3   androidx/navigationevent/NavigationEventTransitionState
e12b021dcc5e4bc6    6 of   6   androidx/lifecycle/ProcessLifecycleOwner$attach$1$onActivityPreCreated$1
540852fec8410a19    2 of   7   androidx/viewpager2/adapter/FragmentStateAdapter$DataSetChangeObserver
f836356a46fcef10    3 of   4   androidx/core/content/res/ResourcesCompat$ColorStateListCacheEntry
d1d8366156d415de    7 of  30   kotlinx/coroutines/JobKt
510710c319be7ccd   11 of  33   kotlinx/coroutines/DebugKt
c8c3810c414c4c34    2 of   2   androidx/work/Configuration$Companion
80fd80e00637c292    4 of  37   com/google/android/material/ripple/RippleUtils
0041fe13f776ed9b    5 of  32   kotlinx/coroutines/intrinsics/CancellableKt
118a009a0c13f9c1   21 of  34   androidx/lifecycle/ReportFragment
0d6c5672e90356d9    8 of  12   androidx/room/TriggerBasedInvalidationTracker$notifyInvalidation$2$invalidatedTableIds$1$1
150364347ae00f12    2 of  15   org/acra/collector/BaseReportFieldCollector
d715b57704c1c266  193 of 923   androidx/compose/runtime/Recomposer
6efc58c23b86497e    1 of   4   androidx/appcompat/widget/ActionMenuPresenter$ActionMenuPopupCallback
1a923e0dfb2a1b7b    2 of   2   androidx/compose/runtime/MonotonicFrameClock$Key
7569a1701246e28f    2 of   2   kotlin/UNINITIALIZED_VALUE
6379422ebb163e93   23 of  64   kotlinx/coroutines/JobSupport$Finishing
34942ea614154af5   11 of  62   androidx/compose/foundation/shape/RoundedCornerShapeKt
816364544076c192   49 of 237   androidx/collection/ArraySet
729bf6f0412b6194    5 of  17   androidx/emoji2/viewsintegration/EmojiEditTextHelper
fe46469eea7f1672    5 of   6   androidx/compose/runtime/LazyValueHolder
61049c5c35736cfd    1 of   3   com/rd/PageIndicatorView2$3
b76b78e07e9375ce    3 of  75   kotlin/collections/AbstractMap
6b512fca5cb15cfd    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$19
dc9a6cd9a7ce936c    1 of   1   org/totschnig/myexpenses/db2/Attribute
babb78e0746e72d4   80 of  87   androidx/compose/material3/tokens/ShapeTokens
adef29c3b156b190   12 of  14   com/rd/draw/drawer/type/SlideDrawer
c6e9e14e071c0450    9 of  10   com/rd/IndicatorManager
95badc9e21822c4d    3 of  29   androidx/collection/IntSetKt
8badf10168b0b6f0   11 of  13   androidx/work/impl/CleanupCallback
56e087f48d8a3870    3 of   3   androidx/compose/ui/autofill/AutofillApi27Helper
216481b95ed77ae5    5 of   7   org/totschnig/myexpenses/activity/BaseActivity$special$$inlined$viewModels$default$9
22378fb48cff658e   22 of  39   kotlin/reflect/jvm/internal/SystemPropertiesKt
9cbc48acc17af19e    2 of   2   androidx/compose/animation/ColorVectorConverterKt
9db98442add310d5    4 of   5   androidx/compose/ui/text/font/PlatformResolveInterceptor
df1fc3ab13092b43    9 of 182   kotlinx/coroutines/flow/FlowKt__ReduceKt
2deedffaa00416ef    2 of   2   androidx/compose/ui/graphics/drawscope/Fill
063568b850213ba1   55 of 113   androidx/preference/PreferenceInflater
7f0d60c0787702aa    1 of   1   androidx/compose/runtime/PersistentCompositionLocalMap
07ae1795199c0cb4    1 of   3   androidx/datastore/core/StorageConnectionKt
f670db3c55401d1f   28 of  64   androidx/appcompat/view/menu/BaseMenuPresenter
6a574f09f441b40b    8 of  12   androidx/room/InvalidationTracker$syncBlocking$1
7841b95053a177aa    2 of   2   kotlin/reflect/jvm/internal/KDeclarationContainerImpl$Companion
74f38584572b8341   28 of  48   androidx/room/ObservedTableStates
76941f2cdf881310    8 of  17   org/acra/ktx/ExtensionsKt
74b5ac2c41e2bc5b    2 of  14   androidx/compose/ui/Modifier$Element
0138fb6df99f86e9    2 of  35   org/acra/collector/SettingsCollector
0f7615bf37cc282d    3 of  11   androidx/compose/ui/node/LayoutNodeKt
a0a768111d0cf090    5 of   5   org/totschnig/myexpenses/dialog/NewDialogUtilsKt$addAllAccountTypes$lambda$1$1$$inlined$sortedBy$1
fa67f67a94795d4a    3 of   8   okhttp3/CertificatePinner$Builder
c13507fdad63ae99   12 of  52   androidx/fragment/app/FragmentController
2d5c2b0547536439    3 of   3   androidx/emoji2/text/EmojiCompatInitializer$1
d60409f17b47c184    8 of  69   androidx/compose/animation/core/ArcSpline
af3f483dd95ebb65    2 of  66   androidx/compose/ui/graphics/colorspace/Xyz
bfdfa6f2c325bf32   13 of  34   androidx/work/impl/model/PreferenceDao_Impl
e66321f971cb336b   20 of 334   androidx/compose/ui/text/ParagraphStyle
8a444bbb9292d653    5 of  50   androidx/work/impl/utils/PreferenceUtils
ad0936232e229037    1 of   2   androidx/viewpager2/adapter/FragmentStateAdapter$FragmentMaxLifecycleEnforcer$2
4f41773cbe3a0378    1 of   2   androidx/dynamicanimation/animation/FloatPropertyCompat
1a21050227c0bddc    3 of   6   androidx/compose/ui/node/LayoutNode$Companion
444fb079844f1539    3 of   3   androidx/work/impl/model/SystemIdInfoDao_Impl$Companion
706a512971531550    1 of   2   kotlinx/coroutines/internal/Removed
bef782f7dbbcc2f9    1 of   2   kotlin/reflect/jvm/internal/impl/builtins/PrimitiveType$$Lambda$1
f55c3e0a71b9ffa9    2 of   2   kotlin/reflect/jvm/internal/impl/builtins/functions/FunctionTypeKind$Companion
c868c758549cfee0  164 of 308   androidx/compose/material3/DynamicTonalPaletteKt
3fa974a08ac56481    2 of   2   androidx/compose/material3/ContentColorKt
