[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/ReadYou-_0.16.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
c358ad92c84aa775    3 of   3   coil/EventListener$Factory
c00adc8b2e14536c    6 of  13   androidx/activity/result/ActivityResultRegistry$LifecycleContainer
7a36625f59b46024    2 of   8   me/ash/reader/infrastructure/preference/ReadingSubheadUpperCasePreferenceKt
af92eaae06cee20b    3 of   3   androidx/compose/ui/graphics/BlockGraphicsLayerModifier$measure$1
24f68dc87019b8dd    2 of   4   androidx/compose/ui/graphics/vector/PathComponent$pathMeasure$2
2e73a52ec8a68200   28 of  83   androidx/datastore/core/okio/OkioReadScope
3362345a7ddafb19   12 of  24   kotlinx/coroutines/flow/FlowKt__LimitKt$dropWhile$1$1
8d093eb7db776937    3 of  16   androidx/compose/ui/res/ResourceIdCache
ebeaebaed38bd230    5 of  29   kotlin/Triple
7ee901632bcc9644    2 of   2   me/ash/reader/infrastructure/preference/SyncIntervalPreference$Every30Minutes
17c8ee95991c6244    1 of   2   androidx/datastore/core/handlers/NoOpCorruptionHandler
5f320488d058e9e7    4 of   6   androidx/compose/ui/text/style/LineHeightStyle$Trim$Companion
ab0d0228b1571a7a    6 of  21   androidx/compose/ui/text/MultiParagraphIntrinsicsKt
ab483a91ffcf0c1e    7 of  65   org/jdom2/filter/ContentFilter
77c6acb7d0792901   64 of 189   androidx/collection/MutableIntObjectMap
fbd77bd3117af377   13 of  67   kotlin/text/StringsKt__StringNumberConversionsKt
b7c72ff264f61ecf    1 of  36   kotlin/ranges/ClosedFloatRange
f4bec2deceb77ad8    3 of  12   androidx/compose/ui/platform/InspectableValueKt
ca5bfa41c673d478    5 of   8   androidx/compose/ui/node/BackwardsCompatNodeKt
40b489a624a50fa4   13 of  20   me/ash/reader/domain/service/RssService
1dc4653457d2ed37    7 of  11   coil/request/CachePolicy
c047904ad76a8570    2 of   7   me/ash/reader/infrastructure/preference/PullToLoadNextFeedPreference$MarkAsReadAndLoadNextFeed
56a711d60d468820    7 of  16   me/ash/reader/infrastructure/preference/SyncOnStartPreference
2b017aafed1b3ea2   28 of  38   androidx/compose/animation/AnimatedContentKt$AnimatedContent$6$1$5
3c65963af5d97d91    3 of  27   androidx/glance/appwidget/GlanceAppWidgetManager$State
5002f806ceb264a1    6 of   9   com/rometools/rome/feed/impl/ConfigurableClassLoader
36233e9d27ad2d0a   21 of 163   androidx/profileinstaller/DeviceProfileWriter
0968c6d292b1df15    5 of   9   me/ash/reader/infrastructure/preference/ReadingSubheadUpperCasePreference
7098f2493a0a7af9    2 of   8   androidx/compose/ui/platform/AndroidComposeViewTranslationCallback
222f7a221033ea1d    2 of   6   androidx/work/impl/WorkMigration9To10
8c70a54d1a5bb140  166 of 370   com/rometools/rome/io/impl/Atom10Parser
424111299834e976    6 of  10   me/ash/reader/infrastructure/preference/ThemeIndexPreference
f94093bd6d77e5a0   19 of  57   kotlinx/coroutines/CompletedContinuation
79adcf9e31d6e5c8    9 of  38   androidx/compose/ui/graphics/colorspace/ColorSpace
b01ebf4d9f753209    1 of  24   androidx/core/view/SoftwareKeyboardControllerCompat$Impl20
059268c8d74ff824    1 of   5   coil/disk/DiskLruCache$fileSystem$1
01da2fcd327d9e5b   15 of  22   dagger/hilt/android/internal/managers/ActivityComponentManager
929be1e803c1b283    6 of  29   androidx/compose/ui/FrameRateCategory
f42c1b5f66496b09   15 of  75   androidx/datastore/preferences/protobuf/MapFieldLite
92a968151f7087ff    2 of   2   androidx/compose/ui/layout/AlignmentLine$Companion
dc9b3ff093669238    2 of   3   me/ash/reader/infrastructure/preference/FlowFilterBarPaddingPreferenceKt
1f311f32a7ada59b   14 of  55   androidx/compose/foundation/lazy/layout/LazyLayoutPinnableItem
6fca98b1ab6e1e22   33 of 142   androidx/compose/foundation/gestures/ScrollableNode
863478a8e7851b22    3 of   5   androidx/compose/foundation/lazy/layout/TraversablePrefetchStateNode
e12aee843d46f0d7    5 of  18   me/ash/reader/infrastructure/preference/FeedsFilterBarTonalElevationPreference
0efbee07c45766ea    4 of 420   androidx/collection/FloatSet
880a1aac1a2e8acd    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalPointerIconService$1
5ff08ca9de892f96    4 of   6   androidx/compose/material3/internal/ChildParentSemanticsKt
eb4c4fb12c08aab9    7 of   8   me/ash/reader/infrastructure/preference/OpenLinkSpecificBrowserPreference$Companion
fc3e18ae060d20d0    1 of  14   androidx/compose/ui/unit/LinearFontScaleConverter
d5cad42ca8a62b0d    2 of  68   androidx/compose/ui/util/MathHelpersKt
dde82032977968f2   11 of  75   kotlinx/serialization/encoding/AbstractEncoder
b3f6b58dd008b425    5 of   5   androidx/compose/animation/CrossfadeKt$Crossfade$4$1
20219ec22e6bb2d0    2 of   2   kotlin/collections/builders/SetBuilder$Companion
7cd9ee44bfd10f14   28 of  40   androidx/navigationevent/compose/RememberNavigationEventStateKt
ebfece83de0a592f    1 of   3   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$ProvideAndroidCompositionLocals$3
7a0bef00e0aa17f8   99 of 157   coil/compose/AsyncImagePainter
5224e77fcf445845   14 of  14   me/ash/reader/ui/theme/palette/colorspace/rgb/Rgb$Companion
1e79e42e6b37b33c   19 of  28   androidx/work/impl/model/PreferenceDao_Impl
4bddd0192efc3767    1 of   2   androidx/compose/material3/RippleNodeFactory$create$colorProducer$1
5d407b9b683b2c80    4 of   4   androidx/savedstate/serialization/serializers/SparseArraySerializer$SparseArraySurrogate$Companion
a16c42057edfdfd4   10 of  31   androidx/compose/runtime/snapshots/StateListIterator
ab532422d0315d23    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalTextToolbar$1
9d463369254f2904    2 of   4   androidx/datastore/preferences/protobuf/ByteString$SystemByteArrayCopier
6dfcf05b5b8e044c    2 of   2   me/ash/reader/infrastructure/preference/ReadingFontsPreference$GoogleSans
080e9f773370666f    6 of   6   androidx/compose/ui/node/OwnerSnapshotObserver$clearInvalidObservations$1
d0e350b6be535c61    2 of   2   me/ash/reader/infrastructure/preference/FlowFilterBarTonalElevationPreference$Level1
3cf6f9a1586edf50   60 of  63   com/google/gson/internal/bind/TypeAdapters
cbdedbdabc0a8e62    1 of   1   me/ash/reader/infrastructure/android/AndroidApp_HiltComponents$ViewModelC
de106f5f7c40cf62   11 of  26   androidx/compose/ui/text/style/TextIndent
a42131e4cd2d1a87    4 of   8   okhttp3/internal/http2/Http2Reader$Companion
84bde0f7628f84b5   35 of 112   androidx/fragment/app/FragmentActivity
245a2ce6c1830b4e   11 of  19   androidx/compose/runtime/CompositionObserverHolder
fdae25d377954d9a    1 of   1   androidx/compose/runtime/RecomposeScopeImplKt
f7e66e29cbaa5010    3 of   3   androidx/compose/ui/text/platform/ImmutableBool
a6962542062b4788    2 of   6   okhttp3/internal/platform/android/AndroidLogHandler
e05f941b04321201   10 of  39   com/caverock/androidsvg/SVG$Length
d38f961b87a5404a    4 of  99   androidx/compose/ui/focus/FocusInvalidationManager
77f2d303ea884c05    5 of   6   androidx/room/driver/SupportSQLiteDriver
04657bef4c2b71dd    2 of   8   kotlin/coroutines/jvm/internal/SuspendLambda
378df7181758954d    4 of   4   androidx/compose/ui/layout/LookaheadScopeKt$LookaheadScope$2$1
bbb5e7d86ec1d028    2 of   2   me/ash/reader/infrastructure/preference/FlowArticleListDescPreference$LONG
e68731483b0fae46    6 of   8   kotlin/LazyThreadSafetyMode
60450a988d0be551    4 of   5   kotlinx/coroutines/flow/internal/FlowCoroutineKt$scopedFlow$$inlined$unsafeFlow$1
cf398f1e5c6c1ec3   15 of  52   androidx/compose/ui/unit/IntOffset
23f5734f2b8279b0    2 of  21   kotlinx/serialization/SerializersKt
b478f4fe9445964b    1 of   2   org/jsoup/parser/TokeniserState$2
de411772b7757ccf    7 of   7   me/ash/reader/domain/repository/GroupDao_Impl$2
eb0838804daa9ca9    1 of  50   androidx/compose/runtime/collection/ScatterSetWrapperKt
19168974db5f09b1    7 of  37   androidx/compose/ui/graphics/AndroidImageBitmap_androidKt
017b67d18759a37d   10 of  14   androidx/room/TransactionElement
7b59784a283b89a7   25 of  62   androidx/compose/ui/graphics/AndroidGraphicsContext
911bfce1a730485a    1 of   2   kotlinx/coroutines/internal/Removed
aa829964158824ff    2 of   3   me/ash/reader/infrastructure/preference/InitialPagePreferenceKt
3b11b83b566a17d2    2 of  18   androidx/compose/ui/unit/DensityImpl
605adb1667909e4e    2 of   3   me/ash/reader/infrastructure/preference/ReadingTitleAlignPreferenceKt
e67a8805e25bceb7    6 of   7   androidx/compose/ui/text/font/TypefaceResult$Immutable
60a810e1dbf28928    4 of   4   androidx/compose/animation/core/VectorizedAnimationSpecKt$createSpringAnimations$2
1eaf9ee6ebcac910    6 of  23   org/jdom2/internal/ArrayCopy
856db1fd563ee03d    1 of  17   org/jsoup/parser/TokeniserState$54
9c7cdee8c4198419    1 of   5   me/ash/reader/infrastructure/di/WorkerModule_ProvideWorkManagerFactory
d1e865d7e0b6961d    8 of  60   androidx/datastore/preferences/PreferencesProto$Value$Builder
38c1825501bcf9bc    6 of 156   androidx/compose/foundation/gestures/ScrollingLogic
a635a4e7bb44bb02    4 of   7   coil/size/Scale
848a0d6bda171161    1 of   2   me/ash/reader/ui/page/home/feeds/drawer/feed/FeedOptionViewModel_HiltModules$KeyModule
70ac979d1d49d8e2   18 of  93   androidx/compose/animation/SharedTransitionScopeKt
c365ab51437bc9d3   61 of 202   org/jsoup/nodes/Node
828083d2cc1acfeb   16 of  36   okhttp3/internal/HttpUrlCommon
536915c232bdd6b0    2 of   4   androidx/compose/ui/text/font/GenericFontFamily
6aca1febe50ed288    9 of  43   kotlin/collections/CollectionsKt__CollectionsJVMKt
c465afed8f292606    4 of  11   androidx/datastore/core/okio/OkioStorage$canonicalPath$2
09f107e66dffa14f   12 of  52   androidx/fragment/app/FragmentController
d4bbb3627e3e1b40    1 of  12   androidx/compose/ui/node/NodeCoordinator$Companion$SemanticsSource$1
4a7395d77817851b    2 of   4   androidx/work/impl/constraints/trackers/BroadcastReceiverConstraintTracker$broadcastReceiver$1
08f2dae65fab2f16    2 of   4   me/ash/reader/infrastructure/db/AndroidDatabase_AutoMigration_6_7_Impl
d4b453ebe7a3a255   12 of  13   androidx/compose/runtime/snapshots/StateObjectImpl
97013127e73de3b5  108 of 552   androidx/compose/ui/layout/LayoutNodeSubcompositionsState
3ef81a7393a7b583    3 of  16   androidx/room/RoomDatabase$Callback
d7fe965565364632    8 of  43   androidx/datastore/preferences/protobuf/UnknownFieldSetLiteSchema
ee21975253cbc808   28 of  76   androidx/compose/foundation/layout/RowKt
9dc7aaacccf99923    4 of  26   androidx/compose/ui/unit/DensityWithConverter
49a2ae559a98ffdd    8 of  31   androidx/compose/ui/graphics/BlendMode$Companion
569d10f8bc78b8ae    1 of   4   androidx/core/os/HandlerCompat$Api28Impl
b557b24085ca2068    6 of  10   me/ash/reader/infrastructure/preference/ReadingImageRoundedCornersPreference
858bbf6a8a19324d    2 of   2   kotlinx/serialization/descriptors/PrimitiveKind$INT
be7312480d2a83a9    2 of   2   androidx/compose/ui/graphics/vector/PathNode$Close
61f0168737db4217   13 of  13   me/ash/reader/infrastructure/android/DaggerAndroidApp_HiltComponents_SingletonC$ViewModelCImpl
173304643c7d0d97   28 of  36   androidx/lifecycle/viewmodel/navigation3/ViewModelStoreNavEntryDecoratorKt__ViewModelStoreNavEntryDecoratorKt
68de8f21bc2b1914    8 of  21   androidx/compose/runtime/changelist/Operation$UpdateNode
f0fa9293f8ffb854   55 of 264   androidx/compose/ui/text/font/FontMatcher
6cd4cbb1da22ff85    5 of   5   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$LocalResources$1
63b434981574a09b   12 of  12   kotlin/coroutines/CoroutineContext$Element$DefaultImpls
5ee6289cb679e2c0    2 of   6   coil/memory/RealStrongMemoryCache$cache$1
9a3da6de7a49a46f   14 of  55   kotlinx/coroutines/ExecutorCoroutineDispatcherImpl
2849854b10707fb8    6 of  14   androidx/window/layout/WindowInfoTrackerImpl
7220db8c73b5b8d5    2 of   2   androidx/work/impl/WorkerWrapper$runWorker$1
0df29f56f1692101    3 of   4   androidx/compose/ui/text/TextStyle$Companion
c7d1bf90b4c00e4e    4 of  19   androidx/compose/ui/graphics/vector/PathNode$LineTo
c6fb5f8053d82873    6 of  10   me/ash/reader/infrastructure/preference/ReadingTextHorizontalPaddingPreference
dc0e2b904654d31a    2 of  13   androidx/compose/ui/semantics/SemanticsPropertiesKt$ActionPropertyKey$1
037493d544091679    7 of  30   androidx/compose/ui/autofill/AndroidAutofill
a7f82f1abdcdf7fe   13 of  23   androidx/compose/ui/platform/WeakCache
064835ebf6d387a6    8 of  12   me/ash/reader/infrastructure/preference/FlowArticleListFeedNamePreference$Companion
f734e5ec112cc122    4 of  27   androidx/window/WindowSdkExtensions
b332810121c51121    6 of  47   com/rometools/modules/photocast/io/Parser
31af51491e23fc1e    4 of   4   androidx/compose/ui/node/LookaheadPassDelegate$layoutChildrenBlock$1$1
2e4288e44795a3ee    2 of   7   me/ash/reader/infrastructure/preference/LanguagesPreference$English
41d5202f2143e267   36 of  53   com/rometools/rome/io/impl/PropertiesLoader
7b7f623bc6945d30    2 of  39   androidx/activity/ComponentActivity$activityResultRegistry$1
bba8c6b4bd6f2290   10 of  22   okhttp3/CipherSuite$Companion
3da2771537f67fa2    3 of   3   androidx/work/PeriodicWorkRequest
83bb54cd84f5b167   28 of  86   androidx/work/impl/utils/EnqueueUtilsKt
9724da2d247d4b91    1 of  13   androidx/core/util/ObjectsCompat
a86e63f3fbbaf2c0   63 of 113   androidx/compose/runtime/saveable/SaveableStateHolderImpl
3de87c8e945777d8    3 of  12   androidx/room/InvalidationLiveDataContainer
9edfd19d76c05b6b    5 of  23   kotlinx/serialization/descriptors/WrappedSerialDescriptor
0be91c8e6d039888    2 of   4   androidx/compose/ui/layout/RectRulersKt
e9f4080252a3d1bb   11 of  13   androidx/compose/ui/platform/WrappedComposition$setContent$1
8c99f81f11fac793    5 of  79   com/rometools/modules/sle/io/ModuleParser
63d830c267f29618    2 of   3   androidx/compose/ui/text/style/LineHeightStyle$Companion
ca3d61e76e54877f    6 of  47   androidx/window/reflection/ReflectionUtils
2fd78ac458a7bf47   11 of  26   me/ash/reader/infrastructure/preference/DarkThemePreference
7d9d2cf0f64885d0   48 of  48   androidx/compose/material/icons/automirrored/rounded/SubjectKt
85a62400aa9d29ce    2 of  16   androidx/compose/ui/semantics/AccessibilityAction
add3979ca136998e    7 of  39   androidx/customview/poolingcontainer/PoolingContainer
9d24a6f0f89121bc    2 of   2   androidx/compose/material/icons/Icons$Rounded
e0119d7072956d0f   36 of  95   androidx/room/RoomOpenHelper
cfe880b1cab0e712    3 of  15   androidx/compose/ui/text/font/AndroidFontLoader_androidKt
17ba59056599c9dd    5 of   8   coil/util/-Requests$WhenMappings
ed3cecf7fa52d898   11 of  11   androidx/compose/foundation/layout/SpacerMeasurePolicy
d2a36189c6683643   11 of  12   androidx/work/CoroutineWorker$startWork$1
59dcd9bc4efe2d9c    5 of   6   kotlin/sequences/ConstrainedOnceSequence
96c3b9bd9d449138   16 of  27   kotlin/sequences/TakeWhileSequence$iterator$1
c86a1128599923df    5 of   7   androidx/compose/animation/CrossfadeKt$Crossfade$5$1$alpha$2
11993be176241f59    4 of   6   okhttp3/internal/tls/CertificateChainCleaner$Companion
7b8b62780f667590    7 of  22   okhttp3/internal/http/RequestLine
cf7b66189bd111b5   38 of  77   okhttp3/internal/http/RealInterceptorChain
9a856a693b42c8a7    1 of   2   me/ash/reader/ui/page/settings/accounts/AccountViewModel_HiltModules_KeyModule_Provide_LazyMapKey
9b953505560a7b93   12 of  67   androidx/compose/foundation/lazy/layout/AndroidPrefetchScheduler
6cb1814a88bf264e   24 of  93   androidx/appcompat/widget/ContentFrameLayout
4dc188edd57a535c    5 of   7   androidx/compose/material/ripple/RippleAnimationKt
281b636ce799afe4   26 of  50   okhttp3/internal/http2/Http2Connection$Builder
3a9b7355955e7f9e    2 of  12   androidx/savedstate/serialization/serializers/SparseArraySerializer$SparseArraySurrogate
2e3bd14de49718ee   15 of  33   androidx/compose/runtime/changelist/Operation$InsertNodeFixup
7063b3680d208d3b    2 of   3   androidx/compose/ui/graphics/colorspace/Adaptation$Companion$VonKries$1
e7dd51096377f6b0  106 of 139   androidx/compose/ui/graphics/ReusableGraphicsLayerScope
69639ba2f5a52472    1 of  10   com/google/gson/internal/bind/TypeAdapters$16
a14ac1348ea34dca    2 of   2   androidx/savedstate/internal/SavedStateRegistryImpl$Companion
2acd2e630bba0c0c    1 of   1   androidx/window/layout/util/DensityCompatHelper
1e4f3146a7562b45   37 of  49   androidx/compose/animation/SharedTransitionScopeKt$SharedTransitionLayout$1
e432d28d17a58201   54 of  97   androidx/compose/material3/tokens/ColorDarkTokens
c10612939dbeed35    2 of   2   me/ash/reader/infrastructure/preference/ReadingSubheadBoldPreference$ON
cd462b97af782ab7    5 of 155   kotlinx/serialization/SerializersKt__SerializersKt
cbec593975af0458    2 of   2   me/ash/reader/infrastructure/preference/FeedsGroupListTonalElevationPreference$Level0
1ee80883889d5dd4    1 of   1   androidx/compose/ui/layout/RectRulers
0d9a9c8497c2e5ff   10 of  19   com/rometools/rome/feed/atom/Link
f56e7794194f5891    1 of   3   retrofit2/BuiltInFactories
2b020550cecfc3b9    2 of   4   androidx/compose/ui/semantics/SemanticsProperties$TraversalIndex$1
f1dd573de4d10114    2 of   2   androidx/compose/ui/layout/RectRulers$Companion
95f8e4dadfe0ade8    1 of   2   kotlin/jvm/internal/Ref$BooleanRef
2a206e21158f12a4    1 of  15   kotlinx/coroutines/DebugStringsKt
f68c2fdf3cdd46be    2 of 148   me/ash/reader/ui/widget/ArticleCardWidget
aa974ede0bf16c88    1 of  31   org/jsoup/parser/HtmlTreeBuilderState$5
369b4588dba5eb85    5 of  53   androidx/core/view/MenuHostHelper
572c1da0e1a76818   11 of  62   androidx/compose/foundation/shape/RoundedCornerShapeKt
6fcd6d8c5c797d0b    6 of  11   org/jsoup/parser/TokeniserState$8
8b87942631822d17    1 of  14   org/jsoup/parser/TokeniserState$59
656a4dd5d696fd1c    1 of   1   androidx/compose/ui/platform/ViewRootForTest
081b3ccf16f10113   13 of  23   androidx/compose/foundation/lazy/layout/LazyLayoutItemContentFactory
3b94a69d1a08c43a    2 of  37   androidx/window/core/ConsumerAdapter
df6a03c9fd68e2f7    2 of   2   androidx/work/impl/utils/taskexecutor/WorkManagerTaskExecutor$1
280cda8f640bf5b7   10 of  14   androidx/compose/foundation/lazy/layout/LazyLayoutNearestRangeState
38781665c966043b   42 of 125   androidx/compose/runtime/SnapshotStateKt__ProduceStateKt
ef92ee8c6f696d34    1 of   6   org/jdom2/CloneBase
6030e4cf808a2732   37 of  60   androidx/datastore/preferences/core/PreferencesSerializer
e510b396f7d86216    3 of   8   retrofit2/converter/gson/GsonConverterFactory
9c54265aad2ab46c    2 of   2   me/ash/reader/infrastructure/preference/FeedsFilterBarStylePreference$IconLabel
3573a62237586740    2 of   8   me/ash/reader/infrastructure/preference/ReadingAutoHideToolbarPreferenceKt
5f87be86a48cc6c4   13 of  21   androidx/compose/ui/node/InnerNodeCoordinator$LookaheadDelegateImpl
165b56fc9aa4f949    3 of  13   androidx/compose/foundation/lazy/layout/PrefetchMetrics
f6cd4ad1d61de94a    1 of  11   com/google/gson/Gson$1
29fb665cfa86966f   11 of  17   me/ash/reader/domain/data/DiffMapHolder$writeDiffsToCache$1
334ef25b2dfd8fa7   16 of  87   kotlinx/serialization/internal/PluginGeneratedSerialDescriptor
95a20e52423e5a9f    8 of  12   me/ash/reader/infrastructure/preference/ReadingSubheadBoldPreference$Companion
c5a0b63a729bc255    1 of   8   com/google/gson/internal/$Gson$Preconditions
c0ca8cc2e5da2a87    3 of   3   androidx/activity/EdgeToEdgeApi30
1caf75d007b70d9e    2 of   4   androidx/compose/ui/text/font/FontListFontFamilyTypefaceAdapter$Companion
fcd1f8ce30fd77bd    1 of   1   me/ash/reader/infrastructure/android/AndroidApp_HiltComponents$SingletonC
4bb22d6a83a62621   31 of  59   org/jdom2/Namespace
9c11935c89cea5e3   12 of  18   androidx/room/RoomDatabaseKt__RoomDatabase_androidKt$withTransactionContext$transactionBlock$1
0bbd233451aeba44    1 of   1   androidx/compose/ui/node/ComposeUiNode
b7088b3be6be19e9    2 of  12   androidx/compose/runtime/saveable/serialization/SerializableSaverKt
5d5e691b0145b668    2 of  29   androidx/collection/FloatSetKt
86cf9e1c23f07849    1 of   1   androidx/arch/core/internal/SafeIterableMap$SupportRemove
44c4aa253bad3620    6 of  10   org/slf4j/helpers/NOP_FallbackServiceProvider
