[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/Breezy-Weather-_v5.2.8-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
d205b3cc21fca767   10 of  23   androidx/compose/ui/layout/ContentScale$Companion
0bae607502ee5ffe   13 of  74   androidx/core/view/KeyEventDispatcher
967ccd952f88499d    2 of   2   androidx/compose/ui/graphics/drawscope/DrawContextKt
1e67125056795981    2 of  22   androidx/compose/foundation/layout/WrapContentElement
b8f9720cf6f09fdb   14 of  23   androidx/fragment/app/FragmentAnim$EndViewTransitionAnimation
41e0a167ae8ea164    2 of  28   okhttp3/internal/concurrent/TaskRunner$runnable$1
99caf6860c716400    2 of  57   androidx/recyclerview/widget/RecyclerViewAccessibilityDelegate$ItemDelegate
e2bad64b25a3452e    1 of   7   kotlin/jvm/internal/InlineMarker
ff2b131b6549f952    3 of   3   kotlinx/coroutines/JobSupport$ChildCompletion
6c10cdf4a918ba8f    3 of   6   androidx/compose/ui/node/LayoutNode$Companion
6872de753536142b    2 of   4   androidx/compose/material3/ButtonKt$Button$1
0b80d92829f8e171    2 of   8   androidx/compose/animation/core/VectorConvertersKt$DpOffsetToVector$2
9eecf54e794d0efe   14 of  27   androidx/arch/core/executor/DefaultTaskExecutor
3353cb0dbad4a50f    4 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$obtainImageVectorCache$1$1
315a23c02fb97ad7    2 of   4   androidx/compose/ui/geometry/RoundRect$Companion
555964a9dee40464    4 of   6   androidx/compose/runtime/DisposableEffectImpl
4376ace344a86857   25 of  53   androidx/compose/ui/text/style/LineBreak
77c0bc6766e08de9   21 of  30   androidx/compose/material3/MinimumInteractiveModifierNode
ded6518aff958ef8    4 of   6   okhttp3/internal/tls/CertificateChainCleaner$Companion
ace6a218d3bbd816    4 of   4   androidx/compose/foundation/layout/SpacerMeasurePolicy$measure$1$1
0dbeb0b08e7534a5    8 of  13   org/breezyweather/main/fragments/ManagementFragment$onCreateView$1$1
23f664b3be391bb6   16 of  55   androidx/compose/foundation/layout/Arrangement$SpacedAligned
34f6da740762d280    3 of   3   androidx/compose/animation/core/SuspendAnimationKt$animate$9
596abb2ce8ea7457    1 of  19   androidx/compose/ui/Actual_jvmKt
5c88ab272c566902   15 of  25   androidx/compose/runtime/IntStack
c9b879adc64ea48b    4 of   4   androidx/compose/ui/layout/RootMeasurePolicy$measure$1
ee8a9705fb12da17   25 of  39   androidx/work/impl/WorkManagerImplExtKt
2d02b46325ff8516    2 of   3   androidx/compose/ui/platform/WindowInfoImpl$Companion
089d7e856ebdc0be    3 of   3   androidx/compose/ui/layout/SubcomposeLayoutKt$SubcomposeLayout$4$1
19bb47c40cc8572b   84 of 335   androidx/compose/material3/ButtonDefaults
0ee798481ae1bc95    2 of   8   androidx/compose/ui/graphics/Outline$Rectangle
3aa4fa7ecac0ddd0   14 of 120   kotlinx/coroutines/scheduling/WorkQueue
8fb9471001f4615d    3 of   4   androidx/compose/runtime/internal/PersistentCompositionLocalHashMap$Companion
f09be23cf933ea48    6 of   8   kotlinx/coroutines/EventLoopImplPlatform
3a8c9dae6eac039b    9 of  24   androidx/compose/ui/graphics/PaintingStyle
cd0c0c97393e7e70   33 of 115   androidx/core/view/WindowInsetsCompat
422cee4248e8749f    2 of  12   androidx/compose/runtime/ComposableSingletons$CompositionKt$lambda-1$1
8ede3948d3664775    3 of  10   androidx/lifecycle/Lifecycle
2431472f6b95c3a9   11 of  55   androidx/compose/foundation/shape/RoundedCornerShapeKt
d7aa270ccc0c4be1    7 of   7   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1
0c9d97f4d3564945    3 of   6   kotlin/coroutines/intrinsics/CoroutineSingletons
ee38e263694e3b59    5 of   5   app/cash/sqldelight/driver/android/AndroidSqliteDriver$execute$2
5e924f8e46ee8d93    4 of  20   androidx/work/impl/constraints/controllers/NetworkMeteredController
cb93c8a8127239d8   19 of  35   androidx/fragment/app/SpecialEffectsController$Operation$State
cad9400856f5eb1e    7 of   7   androidx/compose/ui/node/ObserverModifierNodeKt
0013351a438b1c65    2 of   2   kotlinx/coroutines/scheduling/CoroutineScheduler$Companion
2fb602d117be43c8    4 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalProvidableScrollCaptureInProgress$1
cd807c84ef36973e   20 of  22   androidx/compose/animation/core/VisibilityThresholdsKt
7d55a3d6b88c8e45    5 of  38   androidx/compose/foundation/layout/WindowInsetsKt
7f7458333f5a3e9b    3 of   5   androidx/compose/animation/core/Animation
acefc2f296408d29    9 of  12   org/breezyweather/common/ui/widgets/ComposableSingletons$Material3WidgetsKt
2d867bd022e2b6f9    3 of   4   androidx/work/impl/utils/LiveDataUtils
4bf564e254e35831   15 of  18   androidx/collection/internal/ContainerHelpersKt
d501848fc0385a07    1 of   1   kotlin/coroutines/ContinuationInterceptor
957154c327eb3f9a    6 of  12   org/breezyweather/main/fragments/HomeFragment$initView$7
808b4a569c7bb641   10 of  59   androidx/core/app/ComponentActivity
ee1973f2ddbfedd1   10 of 159   androidx/work/impl/Processor
5737f2516d79ae95    2 of   4   androidx/compose/ui/text/font/GenericFontFamily
f03deb95a7c3fba2    1 of   7   dagger/hilt/android/internal/Contexts
16b44792e789ce34    3 of   4   androidx/compose/ui/node/PointerInputModifierNodeKt
d5f7fe4adb2c6b74    1 of   3   androidx/compose/ui/platform/AndroidComposeView$dragAndDropModifierOnDragListener$1
c69df33fa613d216   17 of  43   androidx/compose/ui/graphics/drawscope/Stroke
3733a1be820a3cd1   33 of  51   kotlinx/coroutines/flow/internal/AbstractSharedFlow
c57f21adccd678ee    4 of   4   androidx/compose/runtime/CompositionLocalMap$Companion
c28484c74b33d66e    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalFontLoader$1
79519eb298ab3aed    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$17
d40153cb810b79e6    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalViewConfiguration$1
7dc2b6122a5dec57   20 of  36   org/breezyweather/common/basic/livedata/BusLiveData
c12875571de7af2f    2 of   2   okhttp3/logging/HttpLoggingInterceptor$Logger$Companion
9e5061b18c636c2a    5 of   6   androidx/compose/runtime/LazyValueHolder
1da175c04c67f851    2 of  16   androidx/compose/ui/text/SaversKt$ClickableSaver$2
08de12774176068d    2 of   3   okhttp3/internal/concurrent/TaskRunner$Companion
cd32b6e0dcc2d149    4 of   6   androidx/compose/ui/Modifier
4bd6565330fdf3d6    3 of   3   androidx/compose/ui/node/ObserverNodeOwnerScope$Companion
a1c108533d864c5e    2 of  14   androidx/compose/ui/text/intl/Locale
d3c84e8410c51310   10 of  82   com/google/android/material/color/MaterialColors
afbdaa847c3675ae    1 of   3   androidx/core/text/util/LocalePreferences$Api24Impl
9c4ef7b8418d841a    9 of  16   androidx/lifecycle/Lifecycle$Event$WhenMappings
891a3d6d60a823ec   31 of 193   org/breezyweather/common/ui/widgets/SwipeSwitchLayout
f1437efbe334d32a    3 of  16   okhttp3/internal/platform/android/AndroidCertificateChainCleaner
2454510eb4b41935    6 of   8   okhttp3/logging/HttpLoggingInterceptor$Level
9911c0ff0a00a176    1 of   3   androidx/compose/ui/text/input/InputMethodManagerImpl$imm$2
1af65b17605e3651    6 of   7   androidx/savedstate/ViewTreeSavedStateRegistryOwner$findViewTreeSavedStateRegistryOwner$1
29150c1ff31d0b34    1 of   2   org/breezyweather/BuildConfig
3dd0ff49cd03ea18    1 of   2   androidx/recyclerview/widget/LinearLayoutManager$LayoutChunkResult
be4fae2e4e3031ea    8 of 274   kotlin/time/DurationKt
e528d83f61ce2045    4 of   4   androidx/compose/ui/platform/AndroidComposeView_androidKt$platformTextInputServiceInterceptor$1
d0bc0ecaf5fb1ad5   19 of 466   androidx/collection/ObjectIntMap
5e225ea20d2480ca    1 of   1   dagger/hilt/android/internal/lifecycle/HiltViewModelFactory$1
1c1ce4dc3f3d9a8a   31 of  95   androidx/room/InvalidationTracker$refreshRunnable$1
0b5f1a93d846b633   71 of 181   androidx/compose/runtime/snapshots/Snapshot$Companion
20fb3e340648df66   11 of  14   androidx/fragment/app/DefaultSpecialEffectsController$SpecialEffectsInfo
696fb6deb8bae59a    6 of  10   androidx/compose/ui/focus/TwoDimensionalFocusSearchKt$WhenMappings
ee8ce988391d8396    7 of  11   org/breezyweather/main/fragments/ManagementFragment$onCreateView$1$1$1
29eb39b71c011466    3 of   9   androidx/compose/ui/graphics/CanvasHolder
524ff559fb87ab58    2 of   5   androidx/compose/ui/semantics/SemanticsProperties$PaneTitle$1
a5adf031aa56f82e    2 of   4   androidx/work/impl/Migration_8_9
0d961c0aa6df0c9b   11 of 141   okhttp3/internal/concurrent/TaskRunner
3c7c53dba970c2ff    3 of  13   androidx/compose/runtime/MonotonicFrameClockKt
1c088d680de3f513    1 of  75   androidx/work/impl/model/WorkSpecDao_Impl$2
c55ed6ee17c53abe    2 of   6   androidx/compose/ui/node/OwnerSnapshotObserver$clearInvalidObservations$1
09d130e1bad169e8   10 of 171   org/breezyweather/sources/nws/NwsService
7aae05d6fa21c32d    6 of   6   androidx/compose/runtime/ComposableSingletons$CompositionKt
78be01d77e8340d0    5 of   8   kotlin/LazyKt__LazyJVMKt$WhenMappings
a37733b3dd804bca    2 of   2   androidx/compose/ui/node/LookaheadCapablePlaceable$Companion
47375b6086a02d9d    1 of  10   androidx/fragment/app/FragmentManager$8
3314fa2f6f4953f4    6 of  34   androidx/emoji2/viewsintegration/EmojiInputFilter
8526e4fa58b06d6b    7 of  12   androidx/lifecycle/Lifecycle$Event$Companion$WhenMappings
4fd06394867d9cf4    5 of   9   kotlinx/coroutines/scheduling/UnlimitedIoScheduler
1383eef768fb2b88    2 of   3   kotlinx/coroutines/scheduling/TaskImpl
dfaba24651ba838c    1 of  11   androidx/compose/ui/text/AndroidTextStyle_androidKt
bddb0c7d33bebaaa    4 of   6   androidx/compose/foundation/layout/Arrangement$End$1
ae20722e286e6d2b   11 of  13   androidx/sqlite/util/ProcessLock$Companion
4f42e3260c5be92c   41 of 170   androidx/compose/ui/input/pointer/SuspendingPointerInputModifierNodeImpl
ec7c58b2c1208b5a   26 of 125   androidx/collection/LruCache
591e63e1a4846d7f    1 of   4   androidx/compose/foundation/relocation/BringIntoViewRequesterKt
c6acd62510434d65    1 of   3   kotlinx/coroutines/flow/StartedLazily
c9c492220bd91a0f    2 of   3   breezyweather/data/Weathers$Adapter
e4745fc92bad0876    1 of   8   androidx/fragment/app/DefaultSpecialEffectsController$5
5fc7c8dcae208a62    9 of  98   androidx/lifecycle/SavedStateHandle
c525ca93b02afb0e   92 of 530   androidx/appcompat/view/menu/MenuBuilder
67d242b0eaa96831    4 of   4   androidx/compose/runtime/snapshots/SnapshotKt$mergedWriteObserver$1
30c72c1d223155e0    2 of  16   androidx/compose/ui/text/SaversKt$LinkSaver$2
22510f97ac91d8e0    3 of   4   androidx/compose/ui/text/style/TextGeometricTransform$Companion
19d064ccf1ed5229    2 of  40   androidx/core/view/ViewCompat$AccessibilityPaneVisibilityManager
bfb39b133ee89b39   10 of  62   kotlinx/coroutines/sync/MutexImpl$CancellableContinuationWithOwner
844d8bba4c8d81d2    5 of   5   androidx/lifecycle/ProcessLifecycleOwner$initializationListener$1
ff04631c88018732   16 of  22   org/breezyweather/main/fragments/ManagementFragment$ContentView$1
30d28adeb5905def    5 of   6   androidx/compose/ui/semantics/SemanticsOwner
e9946347aa7492bf   32 of 236   androidx/compose/ui/input/pointer/PointerInputChange
009482ae4d7d700a   14 of  24   kotlin/sequences/GeneratorSequence$iterator$1
b12192e4d623da03    1 of   1   androidx/compose/ui/node/ParentDataModifierNodeKt
1dcfb7d5cb2fc4ca   35 of  45   androidx/compose/foundation/layout/WindowInsetsHolder$Companion
addb623f7a69e076    2 of  44   breezyweather/data/Location_parametersQueries
d029dbd616fd91c7   55 of 125   androidx/compose/ui/text/platform/extensions/TextPaintExtensions_androidKt
25d68187b113c6a3   19 of  26   androidx/compose/animation/core/MutatorMutex
06506cd1fd0077c1    4 of 416   androidx/collection/IntSet
a5898d5f88ce554c    1 of  15   androidx/recyclerview/widget/GapWorker$1
bf679ba3151b5234    2 of  17   com/google/maps/android/model/LatLng$Companion
392f6cdd68667f33    2 of   2   androidx/activity/result/ActivityResultRegistry$Companion
53d9aef3b12ee743    8 of  20   androidx/compose/ui/text/TextRangeKt
7c69bd9350289138    5 of   7   kotlin/sequences/TransformingSequence$iterator$1
8c841377cea235dd    2 of  33   androidx/compose/foundation/text/TextDelegateKt
81f5061bdc1cefa9    7 of  19   androidx/compose/ui/text/ParagraphIntrinsicsKt
0191edf0d8826567    6 of  22   androidx/activity/ComponentActivity$onBackPressedDispatcher$2
e1dda285c782975d    5 of   5   androidx/compose/ui/node/LayoutNodeAlignmentLines
e9d3b2adb3dad0c5    3 of   3   androidx/compose/material3/ButtonKt$Button$3
81c58aa1ba4ce6a7   13 of  21   androidx/sqlite/db/SupportSQLiteOpenHelper$Configuration$Builder
94d5bd7034bfffa0    2 of  16   androidx/compose/runtime/snapshots/SnapshotStateListKt
1edfeb582833445d    2 of   3   androidx/compose/ui/graphics/colorspace/Adaptation$Companion$VonKries$1
58012a13e59b0eaa    4 of   4   androidx/compose/animation/core/MutationInterruptedException
5e81b9caa025a176    1 of   4   androidx/compose/ui/layout/ContentScale$Companion$FillBounds$1
ef3d30faf8d2b429    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$7
21f177d4bbdde743    2 of   2   androidx/fragment/app/FragmentContainer
7b8428661c868cb5    1 of   2   androidx/recyclerview/widget/ItemTouchHelper$Callback$1
e52137e01d8869f3    4 of  15   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/PersistentHashMapEntries
34dac369a959cb3a   13 of  63   androidx/compose/foundation/layout/BoxMeasurePolicy
c2abe738cca5ac5c    7 of   9   androidx/compose/foundation/relocation/BringIntoViewResponder_androidKt$defaultBringIntoViewParent$1
5d5a3d37e5110851   19 of  42   androidx/compose/animation/SingleValueAnimationKt
4d52a2ca12d4dd71    2 of   6   org/breezyweather/sources/geosphereat/GeoSphereAtService$Companion
16def97226c4e351    9 of  39   androidx/loader/app/LoaderManagerImpl$LoaderViewModel
71ade623a240cfb5   15 of  22   dagger/hilt/android/internal/managers/ActivityComponentManager
e7c3b849938a2fbf    9 of  15   androidx/compose/ui/draw/PainterModifierKt
8adce73241e96ec5  137 of 286   androidx/compose/ui/focus/FocusInvalidationManager
8bad2c8dd70897e1   12 of  20   kotlinx/coroutines/CompletionStateKt
7f4b0ba767a628c5    3 of  12   androidx/compose/runtime/ParcelableSnapshotMutableState
6e5f05cfec209d8c    3 of  46   androidx/recyclerview/widget/LinearLayoutManager$AnchorInfo
f80d386b2fd5cba7  217 of 421   androidx/compose/runtime/snapshots/SnapshotKt
a6c11a98c469fa96    9 of 1094   kotlin/sequences/SequencesKt___SequencesKt
044936e287bfc2c5    1 of   5   org/breezyweather/common/di/RetrofitModule_ProvideRxJava3CallAdapterFactoryFactory
dae73dfd010b52c6    2 of   7   kotlin/coroutines/jvm/internal/SuspendLambda
4f0b7d3aa5ef0862    3 of  25   androidx/core/view/WindowInsetsAnimationCompat
90d948cb0ab6558a   25 of  27   androidx/compose/animation/core/MutatorMutex$mutate$2
2853a58a2caf85fc    6 of   6   androidx/compose/ui/layout/PlaceableKt
b8674d8325754de3    2 of   2   androidx/compose/runtime/snapshots/MutableSnapshot$Companion
d980adeff07a11fb   18 of  22   org/breezyweather/main/fragments/ComposableSingletons$ManagementFragmentKt$lambda-4$1
0e1f769aa78d3c81    5 of  22   kotlin/Pair
0a1a744cced4038c    8 of  18   kotlinx/coroutines/flow/FlowKt__ShareKt$launchSharing$1$2
9b3c63e6c97dfd16    2 of   4   androidx/work/NoOpInputMergerFactory
344a2b0eda37e9f7   55 of 150   androidx/compose/animation/core/SuspendAnimationKt
054467a83e991a29    9 of  69   androidx/profileinstaller/ProfileVerifier
4a5fc5dff879e46b   19 of 169   androidx/appcompat/app/AppCompatViewInflater
cae419942406769f    2 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingLookahead$1
9a412d99364b6f0a   13 of  15   androidx/lifecycle/LifecycleCoroutineScopeImpl
d32b813180ce122c    1 of  22   androidx/compose/foundation/relocation/BringIntoViewResponderNode
9059fc8dbb119f63   62 of  96   androidx/compose/material3/ButtonElevation
3006ac6d9f71cf63  251 of 938   androidx/appcompat/widget/Toolbar
8ac3693fc74137eb    3 of   3   androidx/compose/foundation/layout/BoxMeasurePolicy$measure$2
b220a11291c879e3    1 of   1   kotlinx/serialization/json/internal/CreateMapForCacheKt
e16823019142f320   34 of 135   androidx/appcompat/app/AppCompatDelegate
57bac1938f8c5a9e    5 of  37   androidx/compose/foundation/BorderModifierNodeElement
a61eddeeb6af8b2a   42 of 133   androidx/compose/ui/node/HitTestResult
9d4955c8303a8cc7    2 of  10   androidx/compose/ui/layout/LookaheadCapablePlacementScope
84a3c9e3e0efa2a8    2 of   5   androidx/compose/ui/semantics/SemanticsProperties$IsPopup$1
c468b42f14e7d4b3    3 of   7   androidx/compose/ui/text/font/FontFamily$Companion
ddb6e09fd29129d4    1 of  16   androidx/compose/runtime/changelist/Operation$IntParameter
971e545bf0bdfd79    2 of  11   androidx/room/InvalidationTracker$Observer
cab606457c29bea0    3 of   3   androidx/compose/ui/text/style/TextForegroundStyle$merge$2
00f748d81988332a    3 of  67   androidx/compose/ui/graphics/colorspace/Xyz
53ef088dc0f43dd9    3 of   7   androidx/work/impl/constraints/trackers/BroadcastReceiverConstraintTracker
ad1de95b24b37dd9    4 of   5   androidx/compose/ui/text/font/PlatformResolveInterceptor
d45c9995182aefad    1 of  15   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$ComposeAccessibilityNodeProvider
6f674867eb7560a1    4 of  67   androidx/core/app/AppLocalesStorageHelper
2a35e0f440402a89    4 of   5   androidx/compose/ui/input/key/KeyEventType$Companion
7598a2b0748280f3    2 of  22   androidx/collection/ScatterSetKt
3a99263aeb549d97   36 of  37   androidx/compose/ui/input/pointer/PointerInputChangeEventProducer
61681206bcf2ec52    3 of   3   androidx/lifecycle/SavedStateHandleSupport$savedStateHandlesVM$1
01265d6bb7fc8bb1   10 of  10   androidx/compose/ui/layout/LayoutNodeSubcompositionsState$createMeasurePolicy$1$measure-3p2s80s$$inlined$createMeasureResult$2
687abc41c3cdd027    2 of   2   androidx/compose/foundation/relocation/ScrollIntoView
7ac4ef81337e537c    4 of   4   androidx/compose/material3/RippleDefaults
a0cc7d02173b4053    5 of   8   org/breezyweather/main/fragments/HomeFragment$WhenMappings
5ec449b2f064149c   10 of  29   androidx/fragment/app/FragmentFactory
30138105fabf81ec   51 of  88   androidx/compose/ui/graphics/vector/PathComponent
ca0854f62e760250    1 of   1   androidx/compose/runtime/LeftCompositionCancellationException
9fd35e871c6eec56    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalAutofillTree$1
57143ebdb6cf1458    2 of   2   org/breezyweather/sources/atmoaura/AtmoAuraService$Companion
164d45cd261c904c   13 of  32   androidx/compose/runtime/changelist/Operation$InsertNodeFixup
bb48a9fdf84630f3   72 of 292   androidx/appcompat/view/menu/MenuItemImpl
95dc30aa89be7125    1 of   5   org/breezyweather/common/di/RetrofitModule_ProvideHttpLoggingInterceptorFactory
189d1e841728c1de   43 of 318   androidx/appcompat/widget/ActionMenuView
6631203dd397f3c4    3 of 1274   kotlin/text/StringsKt___StringsKt
bbb244717ca6a8f0    1 of   5   dagger/hilt/android/internal/modules/ApplicationContextModule_ProvideApplicationFactory
4855691fe7215121    1 of   5   androidx/recyclerview/widget/RecyclerView$2
eeb1e2642c5794b2   12 of  22   androidx/compose/material/ripple/Ripple_androidKt
65b39f1033b37eb5    3 of  25   androidx/collection/IntSetKt
903f8822effb4467    6 of   7   kotlin/collections/builders/MapBuilder$KeysItr
3668abf12d0329d1   57 of 134   androidx/compose/foundation/text/modifiers/ParagraphLayoutCache
64eaf9b159e21b63   12 of  17   androidx/compose/foundation/layout/WindowInsetsPaddingKt$onConsumedWindowInsetsChanged$2
