[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Droid-ify-_v0.7.6-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
51d9df9a50cb8c8e    3 of   5   androidx/datastore/preferences/protobuf/Writer$FieldOrder
10b9c2cd1c699c1b   15 of  26   dagger/hilt/android/internal/lifecycle/HiltViewModelFactory$2
61cbdb477a01a28b    2 of   6   androidx/work/ListenableWorker$Result
169857cb784b5b1f    3 of   3   com/looker/droidify/model/Product$Donate
d90fee7c0cbe29c4    7 of  15   com/looker/droidify/databinding/RecyclerViewWithFabBinding
3d90534aee3a92eb    3 of   3   kotlinx/coroutines/flow/internal/NullSurrogateKt
7ed4f49952c10a87    6 of  11   com/google/android/material/animation/AnimationUtils
e5cbb9a23eada0cf   14 of 104   com/looker/droidify/model/ProductItem
2145464f06511356   11 of  18   kotlinx/coroutines/flow/DistinctFlowImpl$collect$2
6d61a5550b98f1a2    2 of   2   kotlin/SafePublicationLazyImpl$Companion
4680bb8dc6ea89e9   13 of  26   androidx/viewpager2/widget/CompositeOnPageChangeCallback
435aba7f84975fbd    4 of   5   com/looker/droidify/Droidify$updatePreference$1$3$invokeSuspend$$inlined$get$1
0b33eba93da3df28    3 of  14   com/looker/droidify/database/Database$Subject$Repository
24fb3a517f6f03d4    6 of  21   androidx/room/util/SQLiteStatementUtil__StatementUtilKt
5862a5d13e7921df   41 of 381   kotlin/collections/ArrayDeque
80aef83bfe31c4b1    7 of   9   com/looker/droidify/index/RepositoryUpdater$downloadIndex$2$result$2
634d73f0d8bb9a1e    7 of  73   okhttp3/Handshake
1a321db3f5dc1047   29 of 163   okhttp3/internal/http/RetryAndFollowUpInterceptor
e372ff673127af29    1 of  39   androidx/room/EntityDeleteOrUpdateAdapter
ede016dbbe8eb7a9    7 of  11   androidx/datastore/core/StorageConnectionKt$readData$2
ca097c97e4eb6068    1 of   5   com/looker/droidify/di/NetworkModule_ProvideHttpClientFactory
952d6334dcb598b1   16 of  31   androidx/room/RoomDatabase$MigrationContainer
48194a187e0a9e2b    4 of   5   kotlinx/coroutines/channels/Channel$Factory
d4e54fabe2253b4b    1 of   2   com/looker/droidify/compose/repoDetail/RepoDetailViewModel_HiltModules_BindsModule_Binds_LazyMapKey
d4950e28a9caf156    1 of  22   androidx/fragment/app/FragmentManager$FragmentIntentSenderContract
b8adf0a24123fb0d    2 of  23   androidx/room/util/SQLiteStatementUtil__StatementUtil_androidKt
787068d0395d8bdc    2 of   2   okhttp3/internal/http1/HeadersReader$Companion
65cb9cb61c8777d9   40 of 129   androidx/datastore/preferences/protobuf/CodedOutputStream$OutputStreamEncoder
552c7b711c098070    2 of  10   androidx/work/impl/WorkDatabase_AutoMigration_14_15_Impl
519a6dfca57e8b3f    3 of   3   kotlinx/coroutines/GlobalScope
af2d4ff8c64844ba    2 of  67   kotlinx/coroutines/channels/ChannelsKt__Channels_commonKt
66e7976ca4207780    3 of  12   androidx/room/InvalidationLiveDataContainer
c1c31d73ce3450af    2 of   3   androidx/datastore/core/UpdatingDataContextElement$Companion
39a5c64e5d454083   18 of  34   kotlinx/coroutines/internal/LockFreeTaskQueue
321f8cb8c951c5db    1 of   2   kotlinx/coroutines/flow/FlowKt__LimitKt$takeWhile$$inlined$unsafeFlow$1$1
fb6b5cfd5d7868c3    1 of   2   androidx/room/TriggerBasedInvalidationTracker$notifyInvalidation$1
45fab3b5627cc603    4 of 169   androidx/emoji2/text/EmojiCompat
52ac5b2090c1fb7d    1 of   2   androidx/emoji2/viewsintegration/EmojiKeyListener$EmojiCompatHandleKeyDownHelper
365b45e2d77806f2    2 of   2   kotlinx/coroutines/BlockingEventLoop
f42c1b5f66496b09   15 of  75   androidx/datastore/preferences/protobuf/MapFieldLite
be99811a75968822    5 of   7   androidx/work/impl/StartStopTokens
d91270f106b69d6d    3 of   3   androidx/work/impl/model/WorkTagDao_Impl$Companion
5e0d91061869c55a    1 of   2   com/looker/droidify/compose/repoList/RepoListViewModel_HiltModules$KeyModule
472af8da759e0850    1 of   2   androidx/datastore/core/DataStoreImpl$readDataOrHandleCorruption$1
3c70264066ad6ea3    2 of  16   com/google/common/collect/CollectPreconditions
f89f6f2ca3e4c668    2 of   3   kotlinx/coroutines/flow/internal/ChildCancelledException
bdf0199154eb82ca    6 of 209   kotlin/jvm/internal/TypeIntrinsics
9face2ed391dd61c    8 of  12   androidx/datastore/core/DataStoreImpl$data$1$1
9f67dd2e79f119fa   10 of  16   com/looker/droidify/Droidify$updatePreference$1$2
2af1d513c47709d1   11 of  23   androidx/datastore/core/SimpleActor$offer$2
5acf2e39110607b5   96 of 158   androidx/work/impl/Processor
34a3669dc96a8912    1 of   7   androidx/recyclerview/widget/RecyclerView$ItemDecoration
48171cdf1b67fde9    4 of   4   androidx/constraintlayout/core/Cache
c5eb4593b271c043    4 of   5   kotlinx/coroutines/flow/internal/FlowCoroutineKt$scopedFlow$$inlined$unsafeFlow$1
6e32b3f30ece2143    1 of   3   androidx/appcompat/widget/SearchView$9
6f1d6d90fe273ef8    1 of   4   kotlinx/coroutines/flow/internal/CombineKt
7c92f104d308fccb   27 of  31   okio/AsyncTimeout$Companion
476a1fbd53e6a967   15 of  21   com/looker/droidify/datastore/migration/ProtoToPreferenceMigration
416499b5e7556ddc    5 of   6   androidx/datastore/core/Api26Impl
61ef74545258c5bb    6 of  14   androidx/emoji2/viewsintegration/EmojiEditTextHelper$HelperInternal19
19142037c7bb7cc3    8 of  10   androidx/sqlite/driver/SupportSQLiteStatement$Companion$TransactionOperation
c93481545179eb42    6 of   9   com/looker/droidify/service/SyncService$handleNextTask$2
7ebd2657aaade01a    1 of   2   com/looker/droidify/compose/settings/SettingsViewModel_HiltModules$KeyModule
18c8089e1dfadff3    6 of   6   androidx/work/impl/model/WorkNameDao_Impl$1
a2adf74b91f9467f  174 of 602   androidx/recyclerview/widget/RecyclerView$Recycler
a01d0f659fca42d3   13 of 145   com/google/common/collect/ImmutableMap
98eb643fc0ef8e58    8 of  59   androidx/datastore/preferences/protobuf/GeneratedMessageLite$Builder
9d463369254f2904    2 of   4   androidx/datastore/preferences/protobuf/ByteString$SystemByteArrayCopier
aa6b0305983a6330    5 of   5   androidx/room/TriggerBasedInvalidationTracker$Companion
63ed746367c03226    1 of   3   androidx/core/app/NotificationManagerCompat$Api24Impl
3578f9a835decb66   18 of  25   androidx/appcompat/widget/ActionMenuPresenter$OverflowMenuButton
ee7b78515a145e57   19 of  29   com/looker/droidify/database/table/Table
a628c85639360522    7 of  19   androidx/recyclerview/widget/RecyclerView$LayoutParams
676e047d2622775d   43 of 171   androidx/viewpager2/widget/ScrollEventAdapter
7cd254d272c528a8    2 of   2   kotlin/collections/AbstractMutableSet
72e2f720975ad0eb   13 of  16   okhttp3/CipherSuite$Companion$ORDER_BY_NAME$1
8f6134c712835b51    2 of   2   androidx/work/PeriodicWorkRequest$Companion
8f5576a4938db804   10 of 347   okio/Utf8
ad78ba3678781d4f    2 of   5   kotlinx/coroutines/ChildHandleNode
21d7216f305e529c    5 of   7   kotlinx/serialization/json/internal/ReaderJsonLexerKt
ab62fa335b540879   10 of  12   com/looker/droidify/work/DownloadStatsWorker$fetchData$2
7668445e895be910    8 of  13   androidx/recyclerview/widget/OrientationHelper
48799c1a55886395    7 of  12   androidx/room/RoomConnectionManager$SupportOpenHelperCallback
0ba003a54273d8f7   23 of 135   com/fasterxml/jackson/core/json/ByteSourceJsonBootstrapper
7d8e53830f4463c8   11 of  20   kotlin/text/MatcherMatchResult
90ae7cb35a2b04b4    5 of  15   androidx/fragment/app/FragmentManager$FragmentLifecycleCallbacks
491bd560d56c3b95    2 of  37   kotlin/jvm/internal/AdaptedFunctionReference
c56fc1e07611501a    2 of   9   androidx/work/impl/constraints/controllers/BatteryNotLowController
06a825d6bb38cac0    2 of   2   com/google/android/material/shape/ShapePath$PathOperation
2849c5f927cfb8f6   29 of 160   com/looker/droidify/database/Database$ProductAdapter
1ea678e841db251e   16 of  29   okhttp3/internal/http2/Header
47a486de433cc0ca    9 of   9   androidx/work/impl/utils/taskexecutor/WorkManagerTaskExecutor
9dcac6d3142b6dbc   12 of  15   kotlinx/serialization/json/internal/ArrayAsSequence
cc64e65b34402cf0    3 of   3   com/looker/droidify/model/Release$Incompatibility
7fdd7051c77eba61    3 of   3   androidx/work/impl/model/WorkNameDao_Impl$Companion
c9d0584af062b36b    1 of   7   androidx/work/impl/model/WorkProgressDao_Impl$1
d1e865d7e0b6961d   12 of  60   androidx/datastore/preferences/PreferencesProto$Value$Builder
cc5efe3680e44019   19 of  40   androidx/work/impl/model/WorkProgressDao_Impl
d6630983da236754    5 of  10   androidx/datastore/core/Data
286224b81dc8c385   32 of  64   okhttp3/ConnectionSpec$Builder
57572fdfec1e660e    2 of   3   com/looker/droidify/datastore/Settings$Companion
2f724ea9628a71ce    9 of  43   kotlin/collections/CollectionsKt__CollectionsJVMKt
e96fd5c245bceb8e   93 of 140   androidx/lifecycle/LifecycleRegistry
d247df9d1a7e853b    6 of 138   androidx/room/EntityInsertAdapter
1dc49f8e38a69873    9 of  31   com/looker/droidify/service/SyncService$CurrentTask
7ed3895c642f9103    6 of  12   com/looker/droidify/MainActivity$collectChange$2
14e7636e8073655e   79 of 209   androidx/constraintlayout/widget/ConstraintLayout$Measurer
8760967e42a32118    3 of   3   kotlin/time/Clock$System
11dd40c1487e3bc7    2 of   2   okhttp3/TrailersSource$Companion
1bf6d3a802987861    9 of 162   androidx/datastore/preferences/protobuf/UnknownFieldSetLite
06cb8735beb93def    2 of   2   com/looker/droidify/model/Release$Incompatibility$MaxSdk
3f37c10646cbaa53    1 of   2   androidx/recyclerview/widget/RecyclerView$EdgeEffectFactory
12f4594fcd288438    1 of   2   androidx/room/TriggerBasedInvalidationTracker$checkInvalidatedTables$1
d7fe965565364632    8 of  43   androidx/datastore/preferences/protobuf/UnknownFieldSetLiteSchema
5e463c46cd69ddd8    2 of   2   androidx/datastore/core/InterProcessCoordinatorKt
23e931d374080480   10 of  31   kotlinx/coroutines/flow/FlowKt__ShareKt$launchSharing$1
3290cfe3ca1fd5de    1 of   3   com/google/android/material/internal/ToolbarUtils$1
569d10f8bc78b8ae    1 of   4   androidx/core/os/HandlerCompat$Api28Impl
a8739f4f7be6fe6e    4 of 131   androidx/recyclerview/widget/RecyclerView$ViewFlinger
4034ee5b2e7fb2a6    2 of   9   androidx/work/impl/Migration_15_16
d697b7679707b44d    2 of   2   androidx/viewpager2/adapter/FragmentStateAdapter$FragmentMaxLifecycleEnforcer$3
5c6ba335cd0c90e9   15 of  36   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper
56d1259203fd3200    2 of   3   com/google/common/collect/ImmutableMapEntry$NonTerminalImmutableMapEntry
89e7bc686643b10d    1 of   5   kotlinx/coroutines/flow/internal/DownstreamExceptionContext
6758ea63e444dbbd    2 of  23   androidx/datastore/preferences/protobuf/UnknownFieldSchema
ceebbf7bded12d85    1 of  16   androidx/fragment/app/FragmentManager$10
666f74e885a5e5e4    2 of   2   kotlinx/coroutines/channels/ReceiveCatching
ab2706d5d907f63d    4 of   7   kotlinx/coroutines/CoroutineDispatcher$Key
80506e9a7fc343c1    6 of  25   com/looker/droidify/model/Product$Author
02ef25f3f1d3141f    2 of   5   okhttp3/ResponseBody$Companion$asResponseBody$1
2aa5d2440cdf26ef    1 of   8   com/looker/droidify/datastore/PreferenceSettingsRepository$data$1
67ad1fdac45f7ef9    1 of   2   kotlinx/coroutines/flow/FlowKt__ErrorsKt$catchImpl$1
5f5065e6d0a888cc  117 of 464   androidx/constraintlayout/core/widgets/ConstraintWidgetContainer
5184a4960d786abe    3 of  30   kotlin/collections/AbstractList
804424c398ae4ef0   15 of  24   kotlin/sequences/GeneratorSequence$iterator$1
34293ab40a1a565e   16 of  32   kotlinx/serialization/internal/PluginGeneratedSerialDescriptorKt
236f3e2647e6f873    2 of   9   androidx/work/impl/constraints/controllers/BatteryChargingController
eed142ed65003be1    1 of   6   androidx/work/impl/model/DependencyDao_Impl$1
cf8bd53520eca88d   25 of  98   kotlinx/coroutines/sync/MutexImpl
4dfb27c8f51a7dc9   35 of 166   kotlinx/coroutines/flow/FlowKt
7b7f623bc6945d30    2 of  39   androidx/activity/ComponentActivity$activityResultRegistry$1
dba49d1e6ef50aaa    7 of  18   androidx/activity/OnBackPressedDispatcher$addCallback$lifecycleObserver$1
9724da2d247d4b91    3 of  13   androidx/core/util/ObjectsCompat
5f52c3092fe3d15e   11 of  18   androidx/room/coroutines/PassthroughConnectionPool
3d00d608f71c6ef3    8 of  11   androidx/lifecycle/LifecycleRegistry$ObserverWithState
d8c978b274c2965e    4 of  34   okhttp3/internal/Internal
f184e4f790a3e738   12 of  50   kotlin/collections/EmptyList
2184c7f77cfaa861    1 of   1   okhttp3/EventListener$Companion$NONE$1
a6e62e205c0e9620    1 of   2   com/looker/droidify/compose/appList/AppListViewModel_HiltModules$KeyModule
5f13b9484f212b93    1 of  12   kotlinx/coroutines/MainCoroutineDispatcher
e3eabf79b1576f2e    2 of   5   androidx/appcompat/widget/LinearLayoutCompat$LayoutParams
f7586437075676d2    1 of   2   com/looker/droidify/compose/repoDetail/RepoDetailViewModel_HiltModules$KeyModule
bd1e7765741f8c8f    7 of  13   com/looker/droidify/database/Database$RepositoryAdapter$getEnabledStream$1
4a8565caba1947bb    1 of   1   com/google/android/material/shape/ShapeAppearancePathProvider$ShapeAppearancePathSpec
68c60e3ccbdeafd6    1 of   3   androidx/viewpager2/widget/ViewPager2$PageAwareAccessibilityProvider$2
5e25de6b3664f4dc    4 of   4   kotlin/text/StringsKt__StringsKt$lineSequence$$inlined$Sequence$1
add3979ca136998e    3 of  39   androidx/customview/poolingcontainer/PoolingContainer
c8eda23bec3eb411    2 of 201   androidx/constraintlayout/core/ArrayLinkedVariables
b75b226e74e3532a   34 of 168   okhttp3/HttpUrl
31ac31904cd35e12    8 of  14   com/looker/droidify/Droidify$updatePreference$1$2$invokeSuspend$$inlined$get$1$2
98e09659a0940cd0    2 of   5   kotlinx/coroutines/EventLoopImplBase$DelayedResumeTask
d0ff0381e83339b3    7 of  48   androidx/room/Room
0eba6f9d1d542e8d    3 of   3   androidx/work/impl/WorkerWrapper$Resolution$Finished
78d4d78b759579cb    2 of   3   kotlinx/coroutines/internal/ContextScope
408546a06358e67c    5 of   6   kotlinx/coroutines/flow/FlowKt__LimitKt$drop$$inlined$unsafeFlow$1
b2797edd5e972131   57 of  71   kotlinx/coroutines/channels/BufferedChannelKt
2e7c89f26f534bdf    5 of   8   com/looker/droidify/ui/appList/AppListAdapter$WhenMappings
e78144391e186ea3   10 of  10   com/looker/droidify/database/Database$Schema$Repository
45ef8ea756454e0e  148 of 884   com/fasterxml/jackson/core/json/UTF8JsonGenerator
6af3f22df7f0dc2a    3 of   3   kotlinx/coroutines/flow/SafeFlow
9bc23e1c382ecef6    1 of   9   androidx/core/view/WindowInsetsCompat$Impl31
3906f5b886f67941    2 of   6   kotlin/enums/EnumEntriesKt
47ce3c993f296777    9 of  18   androidx/room/coroutines/FlowUtil$createFlow$$inlined$map$1$2
6cb1814a88bf264e   24 of  93   androidx/appcompat/widget/ContentFrameLayout
a6b55ee95af051a7    1 of   2   com/google/android/material/progressindicator/BaseProgressIndicator$1
34cd211cd4b1126d   51 of  74   androidx/work/Configuration
5d1d818d1ea0513d    1 of   5   androidx/dynamicanimation/animation/DynamicAnimation$9
ed95ae0bd41eb490    8 of   8   kotlinx/coroutines/internal/SystemPropsKt
829aa4f0268253f8   32 of  62   kotlinx/coroutines/DispatchedTask
a229da4ab89d03ee    8 of  14   com/looker/droidify/datastore/PreferenceSettingsRepository$special$$inlined$map$1$2
2a9744e4efa392c1    1 of   5   androidx/dynamicanimation/animation/DynamicAnimation$2
8f9b37ff2bdb80ab    3 of   9   kotlinx/coroutines/CancelledContinuation
e17b03c7bc8ffd25    3 of   6   com/looker/droidify/datastore/model/LegacyInstallerComponent$AlwaysChoose
a14ac1348ea34dca    2 of   2   androidx/savedstate/internal/SavedStateRegistryImpl$Companion
9678457b5cfd7ce6   18 of  88   androidx/lifecycle/internal/SavedStateHandleImpl
057c365450715041    1 of   3   okhttp3/internal/http2/Http2Connection$Listener$Companion$REFUSE_INCOMING_STREAMS$1
58be247ff0e44f3d    8 of   9   kotlinx/serialization/descriptors/SerialDescriptorKt$elementDescriptors$1$1
052a7917d74b586c    6 of  19   androidx/core/view/WindowInsetsCompat$BuilderImpl29
51a8c13108db0b59    1 of   1   androidx/work/InputMerger
e02fe8d2bd5f16bc   44 of 208   androidx/room/BaseRoomConnectionManager
9385b09f468566bd   55 of 183   kotlinx/coroutines/internal/DispatchedContinuation
17774da6e73a4ec9   19 of  27   okhttp3/internal/platform/android/Android10SocketAdapter
657cbb60f3dfaee0    4 of   4   androidx/work/impl/model/WorkName
ac54fef4d94668c5    4 of  41   androidx/core/os/TraceCompat
341b1c213fd384cd    5 of  17   dagger/hilt/android/internal/managers/SavedStateHandleHolder
480b5235641cfd06    8 of  27   okio/internal/-ByteStringNonJs
d107545c519447e6    7 of   8   androidx/dynamicanimation/animation/AnimationHandler$FrameCallbackScheduler16
95f8e4dadfe0ade8    1 of   2   kotlin/jvm/internal/Ref$BooleanRef
f27c2e17f7653824    1 of   2   com/looker/droidify/ui/favourites/FavouritesViewModel_HiltModules_BindsModule_Binds_LazyMapKey
d9413381d995107e    5 of  22   kotlinx/coroutines/scheduling/SchedulerCoroutineDispatcher
4931fae812cfe23d   28 of  46   kotlinx/coroutines/BuildersKt__Builders_commonKt
0b6452e1835d69f4    6 of  10   androidx/fragment/app/SpecialEffectsController$Operation$State$WhenMappings
52ce097c111e3983    6 of  30   androidx/datastore/preferences/PreferencesProto$PreferenceMap$Builder
7b10bd7be0cd4589    3 of   9   androidx/sqlite/db/SupportSQLiteOpenHelper$Configuration
42ffac0502e7ff2d    5 of   7   androidx/core/view/WindowCompat$Api30Impl
8dff237fdfcd327c    4 of   5   com/looker/droidify/database/Database$RepositoryAdapter$getEnabledStream$$inlined$map$1
369b4588dba5eb85    5 of  53   androidx/core/view/MenuHostHelper
2702192039017415    3 of   4   androidx/datastore/preferences/PreferencesProto$PreferenceMap$PreferencesDefaultEntryHolder
98060e8daf1c5aaf   20 of  43   androidx/work/impl/model/WorkTagDao_Impl
7924615fc4deff9f    4 of   5   com/google/android/material/tabs/TabLayout$TabView$1
59da2e949831cc44    1 of   1   com/looker/droidify/Droidify_HiltComponents$SingletonC
1109a0a3354bc7da    1 of  34   androidx/emoji2/viewsintegration/EmojiInputFilter
171008fa116c1dbd    8 of  15   kotlinx/coroutines/flow/FlowKt__ZipKt$combine$1$1
202f574b434ac712    1 of   5   com/looker/droidify/di/CoroutinesModule_ProvidesIODispatcherFactory
71b76a9ad04dd85d    3 of   8   okhttp3/CertificatePinner$Builder
f769286f6075ac4e   15 of  37   androidx/sqlite/driver/SupportSQLiteStatement$OtherSQLiteStatement
374cc119e6687300    1 of   1   com/looker/droidify/Droidify_HiltComponents$ServiceC
8cc68b81a546413f    3 of   3   androidx/work/impl/utils/Api28Impl
b1adafec31500c2f    3 of  16   com/looker/droidify/utility/common/result/Result$Success
ab23114aa5e98cbf    5 of  56   androidx/appcompat/widget/VectorEnabledTintResources
caf4ee56fd60ca82   54 of 258   kotlin/collections/builders/MapBuilder
3254867122609506   43 of  91   okio/AsyncTimeout
15da76af31796140    3 of   3   com/google/android/material/progressindicator/DrawableWithAnimatedVisibilityChange$1
4844bded6f6bf98e    4 of  22   kotlinx/serialization/internal/CollectionLikeSerializer
f0897743e45c20d8    7 of  15   com/looker/droidify/ui/tabsFragment/TabsFragment$onViewCreated$6$1$6$1
42bf0aa52e01154a    1 of   9   okhttp3/internal/platform/android/BouncyCastleSocketAdapter$Companion$factory$1
cc2daf1595aac5c0    8 of  11   okhttp3/internal/connection/ConnectionListener
4541633f681cad31    9 of  24   kotlinx/coroutines/DispatchedCoroutine
203de7bcad1df9c9    3 of   4   androidx/viewpager2/widget/ViewPager2$PagerSnapHelperImpl
