[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Cofi-_v1.21.5-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
56ab79dd73ef1e4d    5 of   5   androidx/compose/foundation/lazy/LazyListInterval
bf12b070b2fb5f4c    2 of   3   kotlinx/coroutines/flow/internal/SendingCollector
fd681b0d31381588    1 of   2   androidx/core/R$styleable
f18f4aea8ff6764b    2 of   3   androidx/compose/ui/text/intl/Locale$Companion
4db93716b9310143   15 of  18   androidx/navigation/compose/NavHostKt$NavHost$30$1
e4466c32f8f07265    6 of   7   androidx/datastore/core/DataStoreImpl$data$1$2
18301568cb6e84d3   19 of  23   kotlinx/coroutines/JobSupportKt
10d82642ac245858   10 of 121   androidx/work/impl/background/greedy/GreedyScheduler
0f8cbc6b3c64cd6b    1 of   2   kotlinx/coroutines/flow/FlowKt__LimitKt$dropWhile$1$1$emit$1
85a96e4a82edebfd    8 of  28   androidx/compose/ui/text/style/TextMotion
add3979ca136998e    7 of  39   androidx/customview/poolingcontainer/PoolingContainer
f3225eb7fbb5b4d7    4 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetModifier$1
8131efc59e2bd226    1 of  25   androidx/core/view/AccessibilityDelegateCompat$AccessibilityDelegateAdapter
da9e64dffa92c62a    4 of   4   androidx/compose/material3/ColorSchemeKt$LocalTonalElevationEnabled$1
9d24a6f0f89121bc    2 of   2   androidx/compose/material/icons/Icons$Rounded
535ab3d09a6f181a    2 of   4   androidx/compose/material3/ColorSchemeKt$LocalColorScheme$1
633cbf132f99d0b3    4 of   5   androidx/compose/ui/graphics/StrokeJoin$Companion
6a258ff436f35024   14 of  27   kotlin/coroutines/jvm/internal/BaseContinuationImpl
2398879442358530   38 of 376   androidx/collection/ScatterMap
ec6a49a4116f17ac    3 of   5   androidx/compose/runtime/ParcelableSnapshotMutableFloatState
0f49f1a1d52e48cb   78 of 107   androidx/compose/ui/layout/SubcomposeLayoutKt
ac562d1efdee5fb5   28 of  90   com/google/android/gms/common/api/internal/zacd
0c4bd2930f66f2aa    2 of   4   androidx/compose/animation/EnterExitTransitionKt$TransformOriginVectorConverter$1
554931291fd1b8a9   16 of  25   androidx/compose/foundation/FocusableNode
58a1454d1fc9413c    4 of   4   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$remeasure$2
4465e0f47b3a7cb6    4 of  10   androidx/compose/ui/text/style/LineBreak$Companion
8448f4e9772bc494    7 of  27   androidx/compose/foundation/layout/UnspecifiedConstraintsElement
28c70984b9eb9b88    1 of   2   kotlinx/coroutines/flow/FlowKt__LimitKt$takeWhile$$inlined$unsafeFlow$1$1
16fd9237b6a25148    6 of  48   androidx/compose/ui/text/intl/LocaleList
ba14e20d0835730c    4 of 108   androidx/compose/foundation/gestures/ScrollingLogic
53e76e7bf7c2497b    2 of   7   androidx/navigation/ActivityNavigator$hostActivity$1
72f4e84e2c16358b    1 of   4   androidx/navigation/compose/NavHostControllerKt$NavControllerSaver$2
c2b9b661a6c1113e    8 of   8   androidx/compose/foundation/ClipScrollableContainerKt
ed5e6a4a49e08ddc   17 of  68   androidx/work/Configuration$Builder
5984251bfa52c5e4   10 of  79   androidx/compose/ui/platform/actionmodecallback/TextActionModeCallback
755ee7d0e87939dd   13 of  21   kotlinx/coroutines/JobImpl
95f8e4dadfe0ade8    1 of   2   kotlin/jvm/internal/Ref$BooleanRef
371b1806b8f4d4c2   51 of  85   androidx/compose/runtime/BroadcastFrameClock
e247c416021de760   15 of  47   androidx/compose/ui/graphics/AndroidGraphicsContext
14219ff22eda4627    1 of   2   androidx/activity/result/ActivityResultLauncher
3c4d2130678bf9d8    1 of  10   com/kieronquinn/monetcompat/core/MonetCompat$Companion$wallpaperColorPicker$1
c4e81a6c81fe5c55    2 of  13   androidx/compose/ui/graphics/vector/PathNode$RelativeVerticalTo
df98b4d2ad8345f9    3 of   3   com/omelan/cofi/pages/list/RecipeListKt$RecipeList$4$1$invoke$$inlined$items$default$4
ccbe7423b26c09c5    2 of   2   androidx/compose/ui/graphics/vector/PathNode$Close
c1eaae3723570fbd    2 of  35   com/google/android/gms/common/wrappers/PackageManagerWrapper
57bac1938f8c5a9e    6 of  37   androidx/compose/foundation/BorderModifierNodeElement
df6a03c9fd68e2f7    1 of   2   androidx/work/impl/utils/taskexecutor/WorkManagerTaskExecutor$1
cbc37094b89d808a    9 of  30   androidx/navigation/NavBackStackEntryState
017f89c79ff6140f    6 of  13   androidx/compose/animation/core/Animatable$runAnimation$2$1
5a7a2bacf4cf665d    1 of  10   androidx/fragment/app/FragmentManager$9
b4dfe74ddccf2c1b    2 of  21   androidx/compose/ui/text/SaversKt$TextIndentSaver$2
6030e4cf808a2732    4 of  60   androidx/datastore/preferences/core/PreferencesSerializer
2c4664183dea56fd    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$4
1e783d2aa9506948    7 of  22   androidx/compose/foundation/layout/BoxChildDataElement
fb2fd37bbfe714f8   17 of  34   androidx/compose/material3/AppBarKt$TopAppBarLayout$2$1$1
2e23e65835f67ec6    1 of   3   androidx/compose/foundation/lazy/layout/LazyLayoutSemanticsModifierNode$updateCachedSemanticsValues$2
1023930b231a837e    1 of   2   androidx/compose/ui/platform/coreshims/ViewCompatShims$Api29Impl
e2e717634fa9d960    1 of   1   androidx/compose/ui/platform/WindowRecomposerFactory
c08e0d41f762b9fc    1 of  38   androidx/compose/ui/graphics/CanvasKt
4bf00db01a98df82    4 of   4   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1$1
d62be83e91c94c80    7 of  10   androidx/emoji2/text/ConcurrencyHelpers
5c8caa406f2c1abe   27 of  46   kotlinx/coroutines/BuildersKt__Builders_commonKt
11b6626652ad0223  109 of 225   androidx/compose/runtime/SlotTableKt
97e588f75c204051    8 of  10   androidx/lifecycle/LifecycleRegistry$Companion
241fd390aa789e90    1 of  12   androidx/compose/ui/node/SemanticsModifierNodeKt
86cf9e1c23f07849    1 of   1   androidx/arch/core/internal/SafeIterableMap$SupportRemove
4376ace344a86857   25 of  53   androidx/compose/ui/text/style/LineBreak
7b5af4bfb2effe61    2 of   4   androidx/compose/material3/SurfaceKt$Surface$1$2
78a204235d33e2df   12 of  40   androidx/room/RoomOpenHelper$Companion
7dfb070c95186c9e    8 of  10   androidx/compose/ui/input/pointer/PointerIcon_androidKt
1531d706afcbae8e    4 of  19   kotlin/collections/CollectionsKt__MutableCollectionsJVMKt
f1364f7ce67c7b44    8 of   9   androidx/compose/material3/internal/AnchoredDraggableState$trySnapTo$1
905116d2c86ded9b    4 of   7   com/google/android/gms/common/internal/PendingResultUtil
88098f67f8217c39   18 of  23   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNodeBaseIterator
28720d132f26a9c4    1 of   2   kotlinx/coroutines/channels/ChannelResult$Failed
8d6a62c595f3f9df    1 of   3   androidx/compose/ui/platform/ComposeView$Content$1
8ede3948d3664775    2 of  10   androidx/lifecycle/Lifecycle
4d69d4bf570e2d5e    1 of   1   androidx/lifecycle/SavedStateHandleSupport$DEFAULT_ARGS_KEY$1
a5fe353cbe9f2ddb   10 of  11   androidx/compose/runtime/changelist/Operations$OpIterator
8a7d3d8a535d8722   19 of  51   androidx/room/RoomSQLiteQuery
c100ce3a1cf63044    7 of  10   androidx/compose/runtime/Anchor
2fb98b5c89242e49    2 of   4   androidx/compose/animation/core/VectorConvertersKt$OffsetToVector$1
0e1f769aa78d3c81    5 of  22   kotlin/Pair
1987243b2872f647   29 of 128   androidx/compose/animation/EnterExitTransitionModifierNode
2fb551fbe50338c4   24 of  43   androidx/compose/animation/core/AnimationState
edff3a807bacef59   14 of  14   androidx/compose/ui/graphics/drawscope/CanvasDrawScope$drawContext$1
22350b4288c2423f    3 of  14   androidx/core/view/WindowInsetsCompat$Impl21
f08e6c110b69b47b    1 of   1   kotlinx/coroutines/Job
d8a65cfc461161db    1 of   6   androidx/datastore/core/DataStoreImpl$updateCollection$1$1
45ecf0728ee9f8e6    1 of  73   androidx/work/impl/model/DependencyDao_Impl
eea6c61f580f7325    1 of   3   kotlin/jvm/internal/MutablePropertyReference
2b7f2bd5a2b78188    3 of   8   com/google/android/gms/wearable/Wearable$WearableOptions
57b5621c06a63096    2 of  19   com/google/android/gms/common/internal/RootTelemetryConfiguration
9c71a82afbdc4c1d   13 of  52   androidx/fragment/app/FragmentController
c28dfc279cbe018e    1 of   3   androidx/compose/runtime/internal/ComposableLambdaImpl$invoke$2
0117bb2fd16268c1    3 of  20   kotlinx/coroutines/NodeList
307f4797b6f00286    3 of   9   androidx/compose/ui/semantics/Role$Companion
94db87c20d9ddd24   49 of 165   androidx/compose/runtime/collection/ScopeMap
420b7cc471166c7a   12 of  26   androidx/compose/ui/text/EmojiSupportMatch
ce3fb048acd4310b   18 of  27   androidx/compose/foundation/layout/FillNode
68ce9a588860b95f    4 of   6   androidx/compose/foundation/gestures/ContentInViewNode$WhenMappings
e55da18cf1db76a0    1 of   2   androidx/emoji2/text/EmojiCompat$DefaultSpanFactory
a3e363cdb2f3b176    1 of  12   androidx/compose/ui/graphics/AndroidPath_androidKt
825db8346c48958f    2 of   4   androidx/compose/ui/graphics/AndroidGraphicsContext$Companion
b36db5bdfd03b862    5 of  12   androidx/compose/runtime/changelist/Operation$SideEffect
95e8280d15d26b82    3 of   5   androidx/compose/ui/graphics/StrokeCap$Companion
a9a6bac2d38a4356    1 of   1   kotlinx/coroutines/channels/Channel
439802fbb12d93f5    1 of   2   com/omelan/cofi/share/model/StepDao_Impl$3
b557e9ca664d996c    3 of   3   androidx/compose/ui/graphics/drawscope/CanvasDrawScopeKt
c6c9abb27986f740    3 of   4   androidx/compose/ui/text/font/GenericFontFamily
4db21418095c7349    4 of  26   androidx/compose/runtime/collection/ScatterSetWrapper
0778e033ca5eced7    1 of   3   com/google/android/gms/common/api/PendingResult
8c76bd412f1a5def   13 of  18   com/omelan/cofi/model/DataStoreKeysKt
ee01472a6a76409e   15 of  66   com/google/android/gms/common/ConnectionResult
9e6d88a998b0edb0    1 of  10   androidx/work/impl/model/PreferenceDao_Impl$1
4bf564e254e35831   11 of  18   androidx/collection/internal/ContainerHelpersKt
ac68075fc9b2214d   10 of 152   androidx/appcompat/widget/AppCompatDrawableManager$1
ce256a2bf25d559a    2 of   8   androidx/compose/animation/core/VectorConvertersKt$IntSizeToVector$2
39358e353ff4cb3e   25 of  47   androidx/navigation/NavGraphNavigator
59e76b3d14c245d5    4 of   9   androidx/sqlite/db/SupportSQLiteOpenHelper$Configuration
61681206bcf2ec52    3 of   3   androidx/lifecycle/SavedStateHandleSupport$savedStateHandlesVM$1
1e67125056795981    2 of  22   androidx/compose/foundation/layout/WrapContentElement
b21640b68b5fda2c    2 of   4   androidx/compose/animation/core/TransitionKt$SeekableTransitionStateTotalDurationChanged$1
14918843ecc773c1   38 of 252   kotlin/collections/builders/MapBuilder
63146ccafc88b083    3 of   6   kotlinx/coroutines/CancelledContinuation
f9f5491d8d567e62    3 of  10   androidx/compose/ui/platform/AndroidComposeView$pointerIconService$1
87f7add90ef90709    6 of  47   androidx/core/view/WindowInsetsCompat$Impl
90a040749a262917    3 of   3   androidx/compose/runtime/snapshots/SnapshotIdSet$Companion
ae0d89cea50fc12b    1 of   2   kotlinx/coroutines/SupervisorJobImpl
b37551c8573cb66b    8 of  30   androidx/fragment/app/FragmentActivity$HostCallbacks
2dcb031ebf5ef267    1 of  17   androidx/compose/animation/core/DecayAnimationSpecKt
6e92061e98489329    3 of   3   kotlin/coroutines/jvm/internal/DebugProbesKt
20ca14e4b3b90467    7 of  44   androidx/compose/foundation/text/modifiers/TextStringSimpleElement
7c08c973bce32a6a    4 of   4   com/omelan/cofi/share/model/AppDatabase
87af4c3fb71c9f7f    7 of  20   androidx/compose/animation/core/MutableTransitionState
3ba973ff6713ecb1    5 of   5   androidx/compose/ui/text/style/Hyphens$Companion
d13c103f626a009e   14 of  15   androidx/compose/material3/tokens/ShapeKeyTokens
2996fa546288b2b4    8 of  10   androidx/compose/foundation/lazy/layout/LazyLayoutItemContentFactory$CachedItemContent
364c01ca2c25dfa6    3 of   3   kotlinx/coroutines/flow/internal/NullSurrogateKt
607b9d73a905b00b    1 of   3   com/omelan/cofi/components/RecipeItemKt$RecipeItem$1
25873d9c58a7e4b5    4 of  48   androidx/core/content/res/GrowingArrayUtils
04c17344f75c64d3    1 of   2   androidx/fragment/app/FragmentManager$1
35aa61879e44ae62    1 of   1   com/google/android/gms/common/internal/zao
58fccd17fa1f4be4    1 of   2   com/google/android/gms/common/internal/zai
9302d043ac912bc4   26 of  81   androidx/profileinstaller/ProfileInstaller
2663439c2c4deda7    4 of   4   androidx/compose/foundation/lazy/layout/LazyLayoutItemContentFactory$CachedItemContent$createContentLambda$1$2$1
4d1d2b155e2edc30   14 of  20   androidx/compose/ui/text/android/LayoutIntrinsics
c6a583fdbb361a76   63 of 136   androidx/compose/runtime/CompositionImpl$RememberEventDispatcher
b00399f76face240   12 of  34   androidx/compose/ui/graphics/ImageBitmapConfig
11f5bc4e74269d85    5 of  51   androidx/compose/foundation/gestures/ScrollableElement
3164b59a8f0f2fd1   26 of  55   androidx/compose/runtime/SnapshotMutableFloatStateImpl
b1abdeaf95a6de80    2 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$SetViewConfiguration$1
c4006747935bf43f    5 of  11   kotlin/LazyKt__LazyJVMKt
09b9a15afd9bf15f    5 of   7   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNode$ModificationResult
3c7c53dba970c2ff    3 of  13   androidx/compose/runtime/MonotonicFrameClockKt
aef153c1b808e112    1 of  16   com/google/android/gms/common/internal/zaab
396f740ce83a6176    4 of   6   androidx/compose/ui/Modifier
2e41a58779fd9614   24 of  45   androidx/compose/ui/graphics/vector/ImageVector$Builder$GroupParams
9ed1b0e14645ac41   31 of 154   androidx/work/impl/WorkDatabase_Impl$1
5698752fe95d4ed2    2 of  32   androidx/core/view/LayoutInflaterCompat
e90c569107b67c17    4 of   4   androidx/compose/foundation/lazy/layout/LazyLayoutPinnableItemKt$LazyLayoutPinnableItem$1$1
d9148226f093af9f   12 of  24   kotlinx/coroutines/flow/FlowKt__LimitKt$dropWhile$1$1
af6f160b04ae1989    3 of  18   androidx/compose/ui/graphics/vector/PathNode$MoveTo
c8ea4b3a324495d1    6 of  25   androidx/compose/ui/semantics/ClearAndSetSemanticsElement
a657d22582be928a   11 of 148   androidx/collection/MutableIntList
9bb8d0650088af12    9 of  12   com/omelan/cofi/pages/list/ComposableSingletons$RecipeListHeaderInfoKt
c59e17902674d033    9 of 408   com/omelan/cofi/pages/details/RecipeDetailsKt
fa7fe23ac707db08    2 of   8   androidx/compose/ui/focus/FocusPropertiesKt$sam$androidx_compose_ui_focus_FocusPropertiesScope$0
0099162dcd5e5fa0   13 of  15   androidx/compose/material3/windowsizeclass/WindowSizeClass$Companion
04e91bd5e01dbb6a    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$11
ee0a126ca615de3e   52 of 104   androidx/compose/ui/graphics/colorspace/ColorSpaceKt
c351989a1a3ce5ba    2 of   5   androidx/compose/runtime/saveable/SaveableStateHolderImpl$SaveableStateProvider$1$1$1$invoke$$inlined$onDispose$1
53c8f932b438da92    8 of  14   com/omelan/cofi/model/DataStore$getLastSeenUpdateNoticeVersion$$inlined$map$1$2
36b67fb0e57f282a   19 of  75   kotlin/collections/AbstractMap
5f0944eb0ad87569    1 of  13   androidx/compose/foundation/lazy/grid/LazyGridKt$rememberLazyGridMeasurePolicy$1$1$prefetchInfoRetriever$1
15d86f825e752078    1 of   3   androidx/work/impl/AutoMigration_19_20
48b85da514f405b0    2 of   4   androidx/compose/ui/platform/AndroidComposeView$rotaryInputModifier$1
168f3d43d3255cb5   15 of  24   kotlinx/coroutines/CoroutineStart
1185203cc9ccfc29    6 of   6   androidx/compose/runtime/livedata/LiveDataAdapterKt$observeAsState$1$1
1c04a4f4dd90013d   18 of  20   androidx/arch/core/internal/SafeIterableMap$IteratorWithAdditions
9d497991affa2f7c   59 of 909   kotlin/text/StringsKt__StringsKt
471a830c229062d9    3 of   3   androidx/navigation/NavDeepLink$fragArgsAndRegex$2
7ca9a6f4f485aaba    3 of  34   androidx/collection/MutableScatterSet$MutableSetWrapper
9cfa8bf60f6dfc05    4 of   9   androidx/appcompat/app/AppCompatDelegateImpl$3
43bcc3d948a2cca0    3 of   3   kotlin/random/FallbackThreadLocalRandom$implStorage$1
c2b035ed18666b5c    2 of   8   androidx/datastore/core/DataStoreImpl$writeActor$2
e2edd201b206e685    4 of   4   androidx/compose/ui/platform/AndroidComposeViewVerificationHelperMethodsO
78babc35bbae5b53   14 of  96   androidx/datastore/preferences/core/MutablePreferences
db9177a43793dfd3   17 of  45   androidx/compose/ui/unit/Dp
87dcf262b08e0148    3 of   5   androidx/compose/runtime/ParcelableSnapshotMutableIntState
36033518dceedb8e   30 of 110   androidx/compose/ui/platform/RenderNodeApi29
5b33ada58b40f955    1 of  97   okio/Buffer$UnsafeCursor
c559b0d472678369  155 of 439   androidx/compose/runtime/snapshots/SnapshotStateObserver$ObservedScopeMap
863d1144375984a6   11 of  21   androidx/compose/material3/internal/DraggableAnchorsNode
5c04a1f24aa5b3d4    5 of   5   androidx/compose/runtime/snapshots/SnapshotIdSetKt
ee5b9fc3dde468f4    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$LocalResourceIdCache$1
5fe2f7ff978ffb1c    4 of  67   kotlin/jvm/JvmClassMappingKt
acdf0812ecfaccb9    9 of  49   androidx/datastore/preferences/core/PreferenceDataStoreFactory
e16355f972a8e2bc    9 of  12   androidx/compose/material3/ScaffoldKt$Scaffold$2
db90ceeb7325e2d1   13 of  32   androidx/compose/ui/graphics/colorspace/ColorModel
d080f05598867cc3  116 of 216   androidx/room/InvalidationTracker
16cbdc5f4c0b820a    2 of   2   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper$Companion
98f44a4f9d9f6bb2    8 of  22   androidx/compose/material3/RippleNodeFactory
464da1e90263815e    3 of  14   kotlinx/coroutines/SupervisorKt
1bf8e2a0ef6db2af  186 of 1399   androidx/compose/ui/text/TextStyle
03e51a9459af8442    7 of   7   androidx/compose/ui/node/LookaheadCapablePlaceable$layout$1
d9e621785e676264    2 of  40   androidx/compose/ui/text/SaversKt$ClickableSaver$2
6f9b636d2bc3e3aa   15 of  23   androidx/work/impl/constraints/trackers/Trackers
ac7a18c94e91fe8b    3 of   3   androidx/compose/ui/focus/FocusOwnerImpl$focusInvalidationManager$1
09564499889a01f9    3 of   8   kotlinx/coroutines/internal/ScopeCoroutine
0e744aae7dde5db7    8 of   9   androidx/compose/animation/core/EasingKt
070a60105dd0be7c   23 of 164   kotlinx/coroutines/flow/FlowKt
527971f6c120a619    1 of  11   kotlinx/coroutines/EventLoopKt
25e6c574daadfe88    4 of  58   kotlinx/coroutines/flow/FlowKt__LimitKt
108b9e469c47f632    4 of   6   androidx/compose/ui/text/style/LineHeightStyle$Trim$Companion
34c187139b656c0c    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$obtainImageVectorCache$1$1$invoke$$inlined$onDispose$1
acdba213c73b0d4f   61 of  98   androidx/lifecycle/LiveData
d6e995ddeca90b5f   49 of  92   androidx/compose/runtime/saveable/RememberSaveableKt
6374a0e510455717    6 of   9   androidx/collection/SparseArrayKt$valueIterator$1
790832f51d49927c    5 of   9   androidx/compose/ui/text/platform/AndroidParagraphIntrinsics$resolveTypeface$1
5aa3674f80157933  154 of 154   androidx/compose/material3/tokens/TypeScaleTokens
f07496c69d77df0b   46 of 110   androidx/compose/ui/graphics/colorspace/Lab
b1a19e7310fe1bfc    2 of   5   androidx/core/view/WindowInsetsAnimationCompat$Callback
3aede4b45d3787bd   34 of  34   androidx/compose/material/icons/rounded/CloseKt
c05d26a8279205b2   10 of  18   androidx/compose/material3/DelegatingThemeAwareRippleNode
545ecbfe4a8271fb   13 of  41   androidx/navigation/NavGraphBuilder
